id.plot,id.site,longitude,latitude,region,eco.id,eco.name,obs.year,esy4,site.type,hydrology,mngm.type,cwm.abu.oek.f,cwm.abu.oek.f.site,cwm.abu.oek.l,cwm.abu.oek.l.site,cwm.abu.sla,cwm.abu.height,cwm.abu.seedmass,fric.abu.sla,fric.abu.height,fric.abu.seedmass,fdis.abu.oek.f,fdis.abu.oek.l,fdis.abu.sla,fdis.abu.height,fdis.abu.seedmass,feve.abu.sla,feve.abu.height,feve.abu.seedmass
S_JAU_A4,S_JAU,12.71231385,48.50161319,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.09,5.0075,7.02,7.0225,247.7,0.45,0.00106,5.64,11.08,107.55081,0.18,0.2,1.34,1.18,1.32087,1.35,1.27,1.21415
S_JHB_A1,S_JHB,12.47326098,48.47581201,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,5.79,6.0475,6.5,6.4225,248,0.49,9.8e-4,5.98,22.15,26.72425,0.26,0.57,1.29,1.4,1.56859,1.48,1.42,1.49907
S_JHB_A2,S_JHB,12.47326098,48.47581201,south,686,Western European broadleaf forests,2023,R22,restored,moist,mowing,6.24,6.0475,6.38,6.4225,246.39,0.53,8.4e-4,5.97,45.73,26.72425,0.36,0.6,1.35,1.41,1.59721,1.32,1.32,1.41821
S_JHB_A3,S_JHB,12.47326098,48.47581201,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,5.97,6.0475,6.52,6.4225,245.73,0.52,7.3e-4,5.71,24.25,37.27973,0.28,0.66,1.33,1.33,1.52773,1.39,1.33,1.3125
S_JHB_A4,S_JHB,12.47326098,48.47581201,south,686,Western European broadleaf forests,2023,R22,restored,moist,mowing,6.19,6.0475,6.29,6.4225,253.96,0.54,7.1e-4,5.71,21.12,26.72425,0.27,0.56,1.31,1.36,1.51298,1.36,1.46,1.63274
S_JOS_A1,S_JOS,12.1719055,48.52702364,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.34,4.99,7.3,7.3575,265.18,0.43,8.4e-4,9.11,21.12,44.56815,0.3,0.58,1.48,1.61,1.33607,1.45,1.28,1.36016
S_JOS_A2,S_JOS,12.1719055,48.52702364,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.03,4.99,7.32,7.3575,250.09,0.42,0.00154,9.11,12.84,23.04331,0.3,0.57,1.42,1.44,1.66084,1.61,1.38,1.46402
S_JOS_A3,S_JOS,12.1719055,48.52702364,south,686,Western European broadleaf forests,2022,R21,restored,fresh,mowing,4.84,4.99,7.42,7.3575,245.97,0.43,0.00176,10.88,7.56,26.72425,0.33,0.47,1.47,1.37,1.69833,1.52,1.19,1.37641
S_JOS_A4,S_JOS,12.1719055,48.52702364,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,4.75,4.99,7.39,7.3575,243.18,0.45,0.00123,10.88,21.12,23.96591,0.44,0.53,1.65,1.43,1.47794,1.52,1.23,1.53338
S_KDT_A1,S_KDT,11.88897373,48.77168548,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,4.62,4.505,7.04,6.9925,226.64,0.48,0.00116,7.72,21.12,90.03656,0.38,0.36,1.57,1.52,1.7541,1.51,1.4,1.16432
S_KDT_A3,S_KDT,11.88897373,48.77168548,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,4.63,4.505,6.93,6.9925,235.27,0.39,0.00112,25.78,47.69,185.51455,0.41,0.44,1.82,1.68,2.03115,1.53,1.29,1.46712
S_KRT_A1,S_KRT,11.61319851,48.43912991,south,686,Western European broadleaf forests,2023,R,restored,dry,both,3.99,4.2075,7.35,7.235,191.68,0.27,0.00187,17.12,17.92,24.49411,0.35,0.53,1.75,1.43,1.85371,1.39,1.31,1.31785
S_KRT_A2,S_KRT,11.61319851,48.43912991,south,686,Western European broadleaf forests,2023,R,restored,dry,both,5,4.2075,6.75,7.235,215.77,0.47,0.00361,5.47,23.13,65.65601,0.29,0.63,1.34,1.63,1.34869,1.34,1.29,1.14767
S_KRT_A3,S_KRT,11.61319851,48.43912991,south,686,Western European broadleaf forests,2023,R22,restored,dry,both,3.92,4.2075,7.57,7.235,236.13,0.5,0.00204,21.7,52.12,39.31635,0.48,0.55,1.39,1.6,1.49483,1.52,1.53,1.36501
S_KRT_A4,S_KRT,11.61319851,48.43912991,south,686,Western European broadleaf forests,2023,R1A,restored,dry,both,3.92,4.2075,7.27,7.235,176.14,0.26,0.00183,20.25,20.01,13.75422,0.51,0.62,1.93,1.58,1.73367,1.22,1.28,1.28647
S_LAP_A1,S_LAP,12.09402349,48.54027517,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.39,5.285,6.76,6.9,260.95,0.72,0.00236,5.76,24.26,92.77003,0.36,0.62,1.34,1.51,1.81568,1.41,1.13,1.44937
S_LAP_A2,S_LAP,12.09402349,48.54027517,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,5.78,5.285,7,6.9,279.26,0.88,2.5e-4,5.42,4.84,19.33836,0.23,0.42,1.17,1.32,1.95671,1.6,1.34,1.47751
S_LAP_A3,S_LAP,12.09402349,48.54027517,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,5.46,5.285,6.8,6.9,254.28,0.73,0.00144,13.22,4.84,92.77003,0.42,0.41,1.26,1.26,1.73109,1.31,1.24,1.31956
S_LAP_A4,S_LAP,12.09402349,48.54027517,south,686,Western European broadleaf forests,2023,V15,restored,fresh,mowing,4.51,5.285,7.04,6.9,253.56,0.39,7.9e-4,25.19,23.69,38.64477,0.31,0.63,1.64,1.93,2.37374,1.31,1.55,1.49775
S_LPI_A1,S_LPI,12.7908912,48.69968268,south,686,Western European broadleaf forests,2023,R1A,restored,dry,mowing,3.84,4.0975,7.45,7.0825,200.82,0.38,0.00206,6.27,10.93,17.03133,0.35,0.72,1.58,1.55,1.60677,1.71,1.37,1.45334
S_LPI_A2,S_LPI,12.7908912,48.69968268,south,686,Western European broadleaf forests,2023,R22,restored,dry,mowing,4.26,4.0975,6.97,7.0825,234.44,0.47,0.00178,10.3,43.18,26.42342,0.34,0.45,1.6,1.61,1.57585,1.4,1.51,1.57666
S_LPI_A3,S_LPI,12.7908912,48.69968268,south,686,Western European broadleaf forests,2023,R,restored,dry,mowing,4.21,4.0975,6.94,7.0825,222.52,0.45,0.00178,8.1,48.44,19.04631,0.32,0.41,1.59,1.49,1.64725,1.47,1.44,1.6966
S_LPI_A4,S_LPI,12.7908912,48.69968268,south,686,Western European broadleaf forests,2023,R1A,restored,dry,mowing,4.08,4.0975,6.97,7.0825,216.49,0.4,0.00249,8.74,48.44,19.04631,0.36,0.54,1.66,1.51,1.45643,1.57,1.39,1.39734
S_MAS_A1,S_MAS,11.6437404,48.33687532,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,7.22,5.7575,6.94,7.19,207.49,0.55,0.00105,8.28,7.56,27.36802,0.81,0.38,1.9,1.58,1.37195,1.8,1.46,1.52592
S_MAS_A2,S_MAS,11.6437404,48.33687532,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,5.42,5.7575,7.13,7.19,237.16,0.56,0.00188,8.76,16.04,77.09859,0.54,0.57,1.64,1.6,1.61002,1.29,1.25,1.46719
S_MAS_A3,S_MAS,11.6437404,48.33687532,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,4.86,5.7575,7.62,7.19,212.86,0.5,0.00373,8.28,11.08,27.36802,0.59,0.52,1.43,1.43,1.44851,1.53,1.55,1.41463
S_MAS_A4,S_MAS,11.6437404,48.33687532,south,686,Western European broadleaf forests,2023,R22,restored,moist,mowing,5.53,5.7575,7.07,7.19,248.98,0.52,0.00152,7.72,12.43,26.72425,0.41,0.62,1.48,1.66,1.4824600000000001,1.72,1.57,1.53652
S_MBM_A1,S_MBM,12.30389712,48.62358624,south,686,Western European broadleaf forests,2022,R1A,restored,moist,mowing,3.72,5.15,7.42,7.0425,200.65,0.35,0.0011,7.44,16.8,90.03656,0.24,0.49,1.68,1.5,1.81114,1.52,1.56,1.36145
S_MBM_A2,S_MBM,12.30389712,48.62358624,south,686,Western European broadleaf forests,2022,R1A,restored,moist,mowing,3.84,5.15,6.99,7.0425,219.38,0.4,0.00154,7.44,16.8,13.75422,0.18,0.35,1.51,1.43,1.71025,1.44,1.41,1.70471
S_MBM_A3,S_MBM,12.30389712,48.62358624,south,686,Western European broadleaf forests,2022,R1A,restored,moist,mowing,5.58,5.15,6.8,7.0425,217.19,0.58,0.00119,6.57,21.89,114.20122,0.73,0.46,1.45,1.43,1.64355,1.77,1.39,1.52646
S_MBM_A4,S_MBM,12.30389712,48.62358624,south,686,Western European broadleaf forests,2022,Q53,restored,moist,mowing,7.46,5.15,6.96,7.0425,182.49,0.73,7.9e-4,25.04,4.62,105.71441,0.49,0.08,1.43,1.21,1.26482,1.17,1.06,1.14464
S_MCH_A1,S_MCH,12.07870896,48.53248617,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.06,4.3025,7.46,7.275,204.53,0.48,0.00209,25.88,21.12,60.15062,0.27,0.48,1.38,1.3,1.61447,1.66,1.43,1.42904
S_MCH_A2,S_MCH,12.07870896,48.53248617,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.05,4.3025,7.42,7.275,214.38,0.47,0.00172,191.64,21.12,65.65601,0.23,0.45,1.48,1.28,1.47303,1.52,1.36,1.48029
S_MCH_A3,S_MCH,12.07870896,48.53248617,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.52,4.3025,7.02,7.275,220.38,0.47,0.00125,36.72,21.12,65.65601,0.36,0.27,1.5,1.37,1.53335,1.2,1.37,1.28429
S_MCH_A4,S_MCH,12.07870896,48.53248617,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.58,4.3025,7.2,7.275,224.06,0.49,0.00187,25.94,21.12,72.51469,0.44,0.31,1.58,1.43,1.61357,1.3,1.31,1.08903
S_MTK_A4,S_MTK,12.71665297,48.35337998,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,5.01,5.065,7.09,7.0025,250.85,0.49,4.8e-4,8.05,26.51,37.27973,0.28,0.37,1.93,1.48,1.92385,1.82,1.41,1.5825
S_NOZ_A1,S_NOZ,11.85303491,48.30648641,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,4.4,4.35,7.33,7.5075,241.48,0.45,0.00152,10.05,11.08,21.53837,0.38,0.41,1.46,1.21,1.382,1.49,1.33,1.52279
S_NOZ_A2,S_NOZ,11.85303491,48.30648641,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,4.54,4.35,7.62,7.5075,220.7,0.53,0.00109,9.11,21.12,66.4792,0.5,0.45,1.65,1.39,1.81885,1.39,1.29,1.47008
S_NOZ_A3,S_NOZ,11.85303491,48.30648641,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,4.22,4.35,7.47,7.5075,223.11,0.49,0.00169,10.88,21.12,185.51455,0.31,0.47,1.65,1.33,1.66317,1.3,1.4,1.43566
S_NOZ_A4,S_NOZ,11.85303491,48.30648641,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,4.24,4.35,7.61,7.5075,220.34,0.51,0.00124,10.88,11.08,21.53837,0.31,0.46,1.58,1.39,1.7549,1.51,1.37,1.60238
S_OST_A1,S_OST,13.0299326,48.69049221,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,5.03,5.595,7.25,6.99,197.51,0.37,0.0015,58.63,43.6,34.34727,0.69,0.44,1.8,2.29,1.579,1.42,1.49,1.37903
S_OST_A2,S_OST,13.0299326,48.69049221,south,686,Western European broadleaf forests,2023,R22,restored,moist,mowing,5.03,5.595,6.98,6.99,233.6,0.43,8.9e-4,17.81,43.36,35.74697,0.55,0.43,1.69,1.96,1.59535,1.66,1.79,1.4803
S_OST_A3,S_OST,13.0299326,48.69049221,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,6.09,5.595,6.66,6.99,218.83,0.45,0.00252,17.35,45.84,24.49411,0.59,0.5,1.45,1.49,1.48807,1.5,1.45,1.44609
S_OST_A4,S_OST,13.0299326,48.69049221,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,6.23,5.595,7.07,6.99,189.2,0.42,0.00139,11.72,35.99,44.3388,0.66,0.23,1.43,2.2,1.50627,1.65,1.5,1.14526
S_OSW_A1,S_OSW,12.77263565,48.34503539,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.58,4.835,7.13,7.1325,225.84,0.43,0.00121,8.05,22.74,10.79376,0.32,0.42,1.67,1.46,1.47724,1.65,1.37,1.59963
S_OSW_A2,S_OSW,12.77263565,48.34503539,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.72,4.835,7.19,7.1325,246.29,0.41,0.001,8.05,12.84,22.79339,0.34,0.55,1.75,1.3,1.96074,1.74,1.16,1.65495
S_OSW_A3,S_OSW,12.77263565,48.34503539,south,686,Western European broadleaf forests,2023,R21,restored,fresh,mowing,5.18,4.835,7.1,7.1325,288.49,0.45,4.2e-4,8.05,12.84,10.79376,0.33,0.39,1.73,1.36,2.00688,1.6,1.24,1.48591
S_OSW_A4,S_OSW,12.77263565,48.34503539,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.86,4.835,7.11,7.1325,248.56,0.43,6.9e-4,11.08,6.74,19.19681,0.33,0.4,1.76,1.39,1.71997,1.61,1.46,1.43898
S_PEI_A1,S_PEI,12.04598848,48.91343401,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.13,5.5725,6.76,6.69,218.69,0.42,8.6e-4,5.72,43.6,44.56815,0.44,0.53,1.55,1.56,1.54855,1.68,1.56,1.45876
S_PEI_A2,S_PEI,12.04598848,48.91343401,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.66,5.5725,6.73,6.69,231.3,0.48,8.6e-4,5.64,22.74,12.14919,0.36,0.51,1.59,1.46,1.49973,1.43,1.39,1.46955
S_PEI_A3,S_PEI,12.04598848,48.91343401,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.54,5.5725,6.77,6.69,227.95,0.42,0.0013,5.71,45.73,12.32395,0.4,0.74,1.58,1.53,1.4394,1.43,1.25,1.51705
S_PEI_A4,S_PEI,12.04598848,48.91343401,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.96,5.5725,6.5,6.69,265.03,0.47,7.6e-4,5.72,43.6,12.14919,0.21,0.52,1.47,1.73,1.46869,1.68,1.2,1.35417
S_PEN_A1,S_PEN,12.08385737,48.91885874,south,686,Western European broadleaf forests,2022,R,negative,moist,mowing,6.65,5.7875,6.78,6.9,250.18,0.59,5.8e-4,8.75,27.24,44.56815,0.68,0.37,1.64,2.1,1.36433,1.51,1.47,1.09106
S_PEN_A2,S_PEN,12.08385737,48.91885874,south,686,Western European broadleaf forests,2022,R,negative,moist,mowing,5.49,5.7875,6.71,6.9,253.42,0.58,6.7e-4,6.06,29.33,18.61817,0.5,0.41,1.49,1.43,1.41422,1.42,1.34,1.24523
S_POP_A1,S_POP,12.752462,48.34326695,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,6.09,5.53,6.93,6.9575,277.64,0.59,5.5e-4,4.34,21.12,23.04331,0.43,0.77,1.41,1.71,1.63863,1.42,1.61,1.39131
S_POP_A2,S_POP,12.752462,48.34326695,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.32,5.53,6.95,6.9575,255.53,0.42,8.2e-4,5.41,21.12,23.04331,0.36,0.51,1.64,1.79,1.50068,1.57,1.74,1.50572
S_POP_A3,S_POP,12.752462,48.34326695,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.5,5.53,7.02,6.9575,255.84,0.48,7.9e-4,4.34,21.12,23.04331,0.47,0.63,1.61,1.94,1.64906,1.47,1.4,1.08353
S_POP_A4,S_POP,12.752462,48.34326695,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.21,5.53,6.93,6.9575,238.53,0.42,8e-4,4.34,21.12,77.09859,0.37,0.44,1.58,1.45,1.53931,1.38,1.49,1.076
S_RUP_A1,S_RUP,12.76338506,48.57072509,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.26,5.16,7.64,7.7675,263.16,0.55,0.0013,4.34,4.6,3.5044,0.23,0.51,1.14,1.12,1.38595,1.03,1.03,1.9989
S_RUP_A2,S_RUP,12.76338506,48.57072509,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.07,5.16,7.87,7.7675,256.89,0.55,0.0018600000000000001,2.23,23.36,5.15158,0.07,0.21,1.03,1.08,1.08807,1.32,1.02,1.55401
S_RUP_A4,S_RUP,12.76338506,48.57072509,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.22,5.16,7.74,7.7675,261.64,0.55,0.00147,1.89,8.86,3.5044,0.19,0.4,1.1,1.07,1.2947,1.17,1.02,1.5282
S_SBA_A2,S_SBA,12.91630909,48.22090622,south,686,Western European broadleaf forests,2022,R1A,positive,dry,mowing,3.36,3.775,7.21,7.085,204.21,0.38,7.5e-4,17.12,26.37,108.64715,0.37,0.75,1.44,1.75,2.03073,1.52,1.57,1.5839
S_SBA_A3,S_SBA,12.91630909,48.22090622,south,686,Western European broadleaf forests,2022,R1A,positive,dry,mowing,3.83,3.775,6.96,7.085,214.05,0.36,9.7e-4,8.47,27.62,147.5485,0.34,0.7,1.26,1.88,1.82784,1.43,1.57,1.17984
S_SBA_A4,S_SBA,12.91630909,48.22090622,south,686,Western European broadleaf forests,2022,R1A,positive,dry,mowing,4.04,3.775,6.91,7.085,209.78,0.3,0.00229,13.16,57.77,965.86803,0.33,0.52,1.29,2.26,1.81994,1.39,1.67,1.4576
S_SBN_A1,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,3.33,3.835,7.78,7.515,193.86,0.27,0.001,6.88,89.49,44.3388,0.47,0.36,1.42,2.2,1.66399,1.56,1.45,1.40711
S_SBN_A2,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,3.88,3.835,7.36,7.515,199.45,0.32,9.4e-4,15.28,73.38,965.86803,0.55,0.57,1.62,1.68,1.82412,1.52,1.52,1.43287
S_SBN_A3,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,3.66,3.835,7.55,7.515,202.82,0.3,7.7e-4,15.28,73.38,147.5485,0.42,0.49,1.41,1.58,1.70358,1.59,1.54,1.35498
S_SBN_A4,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,4.47,3.835,7.37,7.515,200.05,0.33,8e-4,11.48,120.41,108.64715,0.56,0.51,1.41,1.97,1.7006,1.4,1.47,1.30969
S_SHH_A1,S_SHH,11.80223937,48.84317953,south,686,Western European broadleaf forests,2022,R21,restored,dry,grazing,4.36,4.255,7.27,7.18,252.89,0.38,6.5e-4,28.89,35.24,37.27973,0.27,0.54,1.86,1.5,1.85481,1.41,1.41,1.19872
S_SHH_A2,S_SHH,11.80223937,48.84317953,south,686,Western European broadleaf forests,2022,R21,restored,dry,grazing,4.06,4.255,7.17,7.18,222.29,0.23,4.8e-4,28.89,81.34,24.20282,0.23,0.45,2,2.47,1.82487,1.54,1.61,1.53581
S_SHH_A3,S_SHH,11.80223937,48.84317953,south,686,Western European broadleaf forests,2022,R22,restored,dry,grazing,4.17,4.255,7.15,7.18,220.18,0.29,6.2e-4,17.12,37.67,24.20282,0.27,0.44,1.97,2.18,1.78659,1.51,1.45,1.52763
S_SHH_A4,S_SHH,11.80223937,48.84317953,south,686,Western European broadleaf forests,2022,R22,restored,dry,grazing,4.43,4.255,7.13,7.18,251.04,0.41,7.3e-4,17.12,81.34,22.79339,0.34,0.44,1.77,1.48,1.86153,1.52,1.41,1.65098
S_SIM_A2,S_SIM,13.00670297,48.27852534,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,4.11,4.41,7.26,7.105,230.13,0.53,0.00139,10.73,44.79,12.8461,0.18,0.54,1.65,1.83,1.52273,1.69,1.44,1.81681
S_SIM_A3,S_SIM,13.00670297,48.27852534,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,4.94,4.41,7.05,7.105,229.27,0.41,0.0011,10.73,48.56,55.5781,0.34,0.27,1.92,1.82,1.49218,1.68,1.7,1.48743
S_SIM_A4,S_SIM,13.00670297,48.27852534,south,686,Western European broadleaf forests,2023,R1A,positive,fresh,mowing,3.81,4.41,7.08,7.105,234.56,0.48,0.00248,5.39,49.58,94.93151,0.23,0.8,1.32,1.51,1.26278,1.57,1.46,1.23482
S_SNF_A1,S_SNF,12.82663992,48.49460355,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,6.42,6.3075,6.54,6.625,242.04,0.56,5.3e-4,28.37,19.47,17.9079,0.33,0.7,1.82,1.58,1.69694,1.34,1.64,1.64507
S_SNF_A2,S_SNF,12.82663992,48.49460355,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,6.32,6.3075,6.28,6.625,284.84,0.55,4.3e-4,5.86,7.71,12.90401,0.31,0.53,1.41,1.41,1.60039,1.43,1.52,1.60814
S_SNF_A3,S_SNF,12.82663992,48.49460355,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,6.78,6.3075,6.87,6.625,304.08,0.49,4.8e-4,5.86,18.89,8.00232,0.64,0.87,1.33,1.46,1.50023,1.24,1.4,1.56574
S_SNF_A4,S_SNF,12.82663992,48.49460355,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,5.71,6.3075,6.81,6.625,259.6,0.4,7.1e-4,25.06,47.69,17.33117,0.42,0.58,1.73,1.62,1.90647,1.3,1.57,1.71886
S_STB_A1,S_STB,12.90330298,48.34946692,south,686,Western European broadleaf forests,2023,R21,restored,moist,mowing,4.95,5.17,7.25,7.1975,227.06,0.31,7.1e-4,237.46,27.24,70.1794,0.38,0.49,1.93,1.83,1.5363,1.51,1.63,1.3588
S_STB_A2,S_STB,12.90330298,48.34946692,south,686,Western European broadleaf forests,2023,R,restored,moist,mowing,5.64,5.17,7.26,7.1975,198.57,0.39,4.7e-4,227.98,7.61,87.36615,0.43,0.48,3.28,1.55,1.78858,1.54,1.46,1.34129
S_STB_A3,S_STB,12.90330298,48.34946692,south,686,Western European broadleaf forests,2023,R21,restored,moist,mowing,5.15,5.17,7.16,7.1975,245.02,0.36,7e-4,227.98,20.06,38.50358,0.42,0.37,1.82,1.46,1.45503,1.42,1.51,1.44466
S_STB_A4,S_STB,12.90330298,48.34946692,south,686,Western European broadleaf forests,2023,R21,restored,moist,mowing,4.94,5.17,7.12,7.1975,235.69,0.26,9.2e-4,237.46,30.15,70.1794,0.27,0.57,1.7,1.82,1.41871,1.51,1.71,1.30994
S_STW_A1,S_STW,12.95283715,48.80354079,south,686,Western European broadleaf forests,2022,R37,positive,moist,mowing,6.31,6.1675,6.71,6.72,205.71,0.49,0.00155,16.3,30.78,965.86803,0.56,0.43,1.36,1.95,1.72337,1.47,1.5,1.23548
S_STW_A2,S_STW,12.95283715,48.80354079,south,686,Western European broadleaf forests,2022,R35,positive,moist,mowing,6.87,6.1675,6.58,6.72,214.72,0.51,0.00102,14.95,22.66,207.62251,0.47,0.46,1.55,2,1.73045,1.5,1.27,1.37043
S_TIE_A1,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.46,4.845,7.04,7.2875,266.18,0.53,0.00168,5.45,21.12,10.24089,0.39,0.24,1.51,1.35,1.80101,1.32,1.33,1.56532
S_TIE_A2,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.05,4.845,7.2,7.2875,243.41,0.51,0.002,6.98,21.12,10.24089,0.49,0.55,1.58,1.39,1.75599,1.77,1.42,2.10599
S_TIE_A3,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.54,4.845,7.4,7.2875,234.24,0.48,0.00217,6.98,11.08,11.47425,0.45,0.51,1.58,1.29,1.59296,1.51,1.56,1.41233
S_TIE_A4,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,4.33,4.845,7.51,7.2875,225.47,0.4,0.00252,7.27,9.75,16.56783,0.36,0.55,1.59,1.38,1.59604,1.77,1.35,1.47634
S_TRN_A1,S_TRN,11.82695299,48.73620979,south,686,Western European broadleaf forests,2023,V15,restored,fresh,mowing,4.43,4.4375,7.17,6.7775,242.37,0.37,0.00208,33.03,53.06,20.31121,0.33,0.47,1.48,2.48,2.04804,1.56,1.46,1.47801
S_TRN_A2,S_TRN,11.82695299,48.73620979,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,4.47,4.4375,6.21,6.7775,280.71,0.32,7.4e-4,13.75,53.06,20.31121,0.37,1.02,2.49,1.98,1.41729,1.57,1.4,1.6117
S_TRN_A3,S_TRN,11.82695299,48.73620979,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,4.32,4.4375,6.99,6.7775,241.21,0.34,8.3e-4,19.92,43.6,20.31121,0.41,0.84,1.91,1.79,1.49355,1.68,1.34,1.42685
S_TRN_A4,S_TRN,11.82695299,48.73620979,south,686,Western European broadleaf forests,2023,V,restored,fresh,mowing,4.53,4.4375,6.74,6.7775,255.11,0.46,0.00179,14.76,14.8,13.2324,0.29,0.58,1.56,1.87,1.62046,1.37,1.45,1.3553
S_UKB_A1,S_UKB,11.57301044,48.43279483,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.18,5.3575,6.92,6.8275,248,0.44,9e-4,75.38,43.6,19.02373,0.39,0.52,1.56,1.89,1.6563,1.37,1.64,1.60213
S_UKB_A3,S_UKB,11.57301044,48.43279483,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.57,5.3575,6.95,6.8275,263.94,0.45,0.00121,75.38,43.6,26.72425,0.37,0.72,1.62,1.79,2.02984,1.35,1.47,1.65867
S_VIB_A1,S_VIB,12.36689193,48.45628545,south,686,Western European broadleaf forests,2023,R,negative,moist,mowing,5.95,6.1575,6.95,6.7775,288.71,0.57,4.6e-4,1.96,9.75,6.16793,0.5,0.8,1.31,1.38,1.78932,1.06,1.66,1.84454
S_VIB_A2,S_VIB,12.36689193,48.45628545,south,686,Western European broadleaf forests,2023,R,negative,moist,mowing,6.29,6.1575,6.65,6.7775,290.62,0.56,4.2e-4,2.44,20.12,11.92942,0.46,0.77,1.28,1.39,1.91052,1.37,1.5,1.32608
S_VIB_A3,S_VIB,12.36689193,48.45628545,south,686,Western European broadleaf forests,2023,R,negative,moist,mowing,6.13,6.1575,6.78,6.7775,307.12,0.53,2e-4,1.25,8.75,1.89451,0.5,0.8,1.04,1.69,1.13005,1.53,1.61,1.90148
S_VIB_A4,S_VIB,12.36689193,48.45628545,south,686,Western European broadleaf forests,2023,R,negative,moist,mowing,6.26,6.1575,6.73,6.7775,294.59,0.59,3.1e-4,2.44,23.36,11.92942,0.47,0.8,1.25,1.34,1.67112,1.14,1.5,1.6322
S_VLP_A4,S_VLP,12.90589476,48.63870818,south,686,Western European broadleaf forests,2022,R35,positive,moist,mowing,6.87,6.57,6.85,6.8825,209.92,0.58,9.9e-4,25.06,47.69,14.49693,0.49,0.53,2.11,1.64,1.50999,1.45,1.39,1.2458
S_VLR_A1,S_VLR,12.91962329,48.63645504,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.92,5.5825,6.9,7.12,263.22,0.49,0.00339,8.15,12.84,17.33117,0.15,0.34,1.31,1.51,1.94,1.5,1.65,1.43595
