id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,hydrology,mngm.type,rest.age,fdis.abu.oek.f,cwm.abu.oek.f,fdis.pres.oek.f,cwm.pres.oek.f,cwm.abu.oek.f.site,cwm.pres.oek.f.site,fdis.abu.oek.l,cwm.abu.oek.l,fdis.pres.oek.l,cwm.pres.oek.l,cwm.abu.oek.l.site,cwm.pres.oek.l.site,fdis.abu.sla,fric.abu.sla,feve.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,feve.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,feve.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,feve.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,feve.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,feve.pres.seedmass,cwm.pres.seedmass
M_STP_A1,M_STP,centre,654,Central European mixed forests,54.63000107,12.05356323,51.87379422,R22,R,NA,2023,positive,fresh,mowing,NA,0.39,4.58,0.44,4.41,4.715,4.6725,0.62,6.72,0.66,7.14,6.8925,7.0025,1.34,36.25,1.31,253.19,1.7,36.25,1.6,255.03,2,84.57,1.45,0.39,2.13,84.57,1.73,0.32,2.00586,64.30386,1.62059,0.00133,1.96397,64.30386,1.75463,8.80E-04
M_STP_A2,M_STP,centre,654,Central European mixed forests,54.63000107,12.05356323,51.87379422,R,R,NA,2023,positive,fresh,mowing,NA,0.31,4.78,0.37,4.69,4.715,4.6725,0.41,6.8,0.54,7.18,6.8925,7.0025,1.27,3.99,1.65,240.23,1.34,3.99,1.78,261.92,1.89,37.25,1.44,0.47,2.23,37.25,1.89,0.35,1.69088,64.30386,1.48224,0.00237,2.04819,64.30386,1.85184,8.10E-04
M_STP_A3,M_STP,centre,654,Central European mixed forests,54.63000107,12.05356323,51.87379422,R,R,NA,2023,positive,fresh,mowing,NA,0.36,4.59,0.45,4.73,4.715,4.6725,0.42,6.94,0.66,6.9,6.8925,7.0025,1.31,5.8,1.56,242.88,1.46,5.8,1.79,248.49,1.68,19.97,1.42,0.45,1.99,19.97,1.87,0.35,1.74102,64.30386,1.55181,0.00312,2.09459,64.30386,1.79339,0.00108
M_STP_A4,M_STP,centre,654,Central European mixed forests,54.63000107,12.05356323,51.87379422,R,R,NA,2023,positive,fresh,mowing,NA,0.21,4.91,0.39,4.86,4.715,4.6725,0.64,7.11,0.72,6.79,6.8925,7.0025,1.33,5.17,1.36,252.79,1.35,5.17,1.74,261.47,1.87,19.97,1.56,0.44,2.06,19.97,1.9,0.35,2.08375,64.30386,1.75436,0.00118,2.06325,64.30386,1.79079,0.00106
M_SUL_A1,M_SUL,centre,654,Central European mixed forests,73.33000183,11.56157811,52.02835511,R,R,NA,2022,negative,fresh,both,NA,0.03,5.02,0.18,4.9,5.0025,4.8825,0.18,7.89,0.45,7,7.865,7.12,1.07,8.17,1.41,258.95,1.52,8.17,1.69,286.02,1.26,29.2,1.66,0.51,2.34,29.2,1.85,0.36,1.11798,10.66445,1.33107,0.00181,1.82069,10.66445,1.84071,0.00105
M_SUL_A2,M_SUL,centre,654,Central European mixed forests,73.33000183,11.56157811,52.02835511,R,R,NA,2022,negative,fresh,both,NA,0.02,5,0.22,4.88,5.0025,4.8825,0.14,7.91,0.51,7.3,7.865,7.12,1.03,6.07,1.18,256.88,1.4,6.07,1.53,272.46,1.2,22.74,1.3,0.51,2.39,22.74,1.98,0.43,1.07877,8.15184,1.37429,0.00188,1.72875,8.15184,1.92938,0.0011
M_SUL_A3,M_SUL,centre,654,Central European mixed forests,73.33000183,11.56157811,52.02835511,R,R,NA,2022,negative,fresh,both,NA,0.01,4.99,0.29,4.75,5.0025,4.8825,0.31,7.8,0.57,7.18,7.865,7.12,1.1,8.83,1.35,259.38,1.55,8.83,1.82,254.17,1.55,16.92,1.77,0.46,2.14,16.92,2.04,0.44,1.23072,8.15184,1.18178,0.00161,1.74972,8.15184,1.69748,0.0013
M_SUL_A4,M_SUL,centre,654,Central European mixed forests,73.33000183,11.56157811,52.02835511,R,R,NA,2022,negative,fresh,both,NA,0.01,5,0.17,5,5.0025,4.8825,0.23,7.86,0.45,7,7.865,7.12,1.02,2.39,1.49,257.02,1.19,2.39,1.65,249.46,1.24,12.18,1.35,0.51,2.04,12.18,1.75,0.37,1.22708,8.21084,1.44014,0.0016,1.96168,8.21084,1.62754,8.30E-04
M_TAN_A1,M_TAN,centre,654,Central European mixed forests,120.5999985,11.75682108,51.64052353,R1A,R1A,grassland,2022,restored,dry,grazing,11,0.26,3.33,0.31,3.26,3.115,3.1075,0.59,7.43,0.56,7.46,7.82,7.6325,2.09,219.55,1.3,178.73,2.36,219.55,1.7,168.89,2.18,42.67,1.55,0.25,2.66,42.67,1.78,0.26,1.70276,19.71596,1.57269,0.00185,1.96026,19.71596,1.92714,0.00126
M_TAN_A2,M_TAN,centre,654,Central European mixed forests,120.5999985,11.75682108,51.64052353,R1A,R1A,grassland,2022,restored,dry,grazing,11,0.19,3.1,0.31,3.18,3.115,3.1075,0.41,7.86,0.56,7.54,7.82,7.6325,2.03,30.75,1.51,184.15,2.21,30.75,1.81,187.8,2.15,42.67,1.68,0.3,2.28,42.67,1.79,0.26,1.41904,19.71145,1.26134,0.00194,1.7698,19.71145,1.86829,0.00152
M_TAN_A3,M_TAN,centre,654,Central European mixed forests,120.5999985,11.75682108,51.64052353,R1A,R1A,grassland,2022,restored,dry,grazing,11,0.04,2.97,0.25,2.82,3.115,3.1075,0.24,8.02,0.55,7.79,7.82,7.6325,1.7,26.28,1.67,168.05,2.12,26.28,1.83,173.97,2.04,34.72,1.58,0.34,2.27,34.72,1.88,0.22,1.39445,14.5145,1.31914,0.00218,1.75128,14.5145,1.88808,0.00109
M_TAN_A4,M_TAN,centre,654,Central European mixed forests,120.5999985,11.75682108,51.64052353,R1A,R1A,grassland,2022,restored,dry,grazing,11,0.07,3.06,0.24,3.17,3.115,3.1075,0.26,7.97,0.49,7.74,7.82,7.6325,2.35,28.55,1.58,172.86,2.36,28.55,1.9,168.25,1.45,30.54,1.43,0.4,1.95,30.54,1.7,0.29,1.41489,10.90944,1.57442,0.00204,1.81053,10.90944,2.03729,0.0013
M_TRE_A1,M_TRE,centre,654,Central European mixed forests,75.77999878,11.96757714,51.64524689,R,R,grassland,2023,restored,fresh,mowing,8,0.13,4.05,0.36,4.5,4.0225,4.4225,0.54,7.1,0.57,7,7.1025,7.0175,1.48,33.03,1.58,209.3,1.93,33.03,1.77,240.7,1.42,18.87,1.59,0.51,1.97,18.87,1.93,0.43,1.50917,8.15184,1.36118,0.00149,1.51981,8.15184,1.7825,0.00104
M_TRE_A2,M_TRE,centre,654,Central European mixed forests,75.77999878,11.96757714,51.64524689,R,R,grassland,2023,restored,fresh,mowing,8,0.24,3.9,0.29,4.08,4.0225,4.4225,0.91,6.73,0.66,7.12,7.1025,7.0175,1.23,12.97,1.53,205.93,1.75,12.97,1.78,223.03,1.4,39.08,1.55,0.46,2.13,39.08,1.9,0.4,1.54605,9.20975,1.30939,0.002,1.618,9.20975,1.72441,0.00117
M_TRE_A3,M_TRE,centre,654,Central European mixed forests,75.77999878,11.96757714,51.64524689,R22,R,grassland,2023,restored,fresh,mowing,8,0.11,3.99,0.35,4.75,4.0225,4.4225,0.66,7.19,0.64,6.95,7.1025,7.0175,1.36,12.97,1.39,208.81,1.77,12.97,1.67,238.92,1.36,21.12,1.7,0.49,1.92,21.12,1.87,0.47,1.63053,32.15635,1.35623,0.00221,1.77087,32.15635,1.7362,0.00139
M_TRE_A4,M_TRE,centre,654,Central European mixed forests,75.77999878,11.96757714,51.64524689,R22,R,grassland,2023,restored,fresh,mowing,8,0.15,4.15,0.33,4.36,4.0225,4.4225,0.51,7.39,0.52,7,7.1025,7.0175,1.6,10.87,1.71,215.92,1.71,10.87,1.89,243.64,1.62,22.74,1.89,0.53,2.05,22.74,1.93,0.44,1.57256,17.2144,1.41093,0.00196,1.62548,17.2144,1.67583,0.00141
M_TRN_A1,M_TRN,centre,654,Central European mixed forests,75.37999725,11.96509704,51.64410826,R,R,NA,2023,negative,moist,mowing,NA,0.42,6.44,0.2,5,5.24,5.01,1.33,5.48,0.85,6.71,6.785,6.985,1.58,33.03,1.43,297.9,1.75,33.03,1.79,269.38,2,21.12,1.46,0.67,2.5,21.12,1.79,0.42,1.15426,7.73759,1.21721,0.00247,1.57461,7.73759,1.90291,0.00114
M_TRN_A2,M_TRN,centre,654,Central European mixed forests,75.37999725,11.96509704,51.64410826,R,R,NA,2023,negative,moist,mowing,NA,0.25,4.45,0.14,4.83,5.24,5.01,0.48,7.48,0.54,6.89,6.785,6.985,1.23,13.33,1.17,266.68,1.75,13.33,1.64,289.2,1.55,14.91,1.51,0.82,2.37,14.91,1.75,0.45,1.29726,3.24016,1.48814,0.00193,1.39137,3.24016,1.89232,0.002
M_TRN_A3,M_TRN,centre,654,Central European mixed forests,75.37999725,11.96509704,51.64410826,R,R,NA,2023,negative,moist,mowing,NA,0,5,0.14,4.83,5.24,5.01,0.21,7.05,0.51,7.25,6.785,6.985,1.42,7.38,1.57,247.44,1.54,7.38,1.89,242.85,2.87,11.32,1.58,0.39,2.08,11.32,1.78,0.46,1.58382,4.09026,1.73246,0.00136,1.46434,4.09026,2.13004,0.00135
M_TRN_A4,M_TRN,centre,654,Central European mixed forests,75.37999725,11.96509704,51.64410826,?,R,NA,2023,negative,moist,mowing,NA,0.07,5.07,0.33,5.38,5.24,5.01,0.35,7.13,0.61,7.09,6.785,6.985,2.01,15.84,1.41,289.51,2.05,15.84,1.83,293.58,2.24,29.2,1.66,0.58,2.63,29.2,1.78,0.36,1.69116,10.58783,1.50438,0.002,1.67321,10.58783,2.11206,0.00166
M_TTH_A1,M_TTH,centre,654,Central European mixed forests,212.8300018,11.74525195,51.20022449,R1A,R1A,grassland,2023,restored,dry,grazing,11,0.3,2.76,0.38,3,2.6525,3.0375,0.62,7.7,0.51,7.56,7.575,7.45,1.66,74.64,1.57,186.38,2.3,74.64,1.81,209.8,2.26,42.67,1.74,0.21,2.47,42.67,1.88,0.23,1.67226,208.84567,1.49954,6.20E-04,2.45461,208.84567,1.77807,5.20E-04
M_TTH_A2,M_TTH,centre,654,Central European mixed forests,212.8300018,11.74525195,51.20022449,R1A,R1A,grassland,2023,restored,dry,grazing,11,0.27,2.82,0.34,3.07,2.6525,3.0375,0.67,7.89,0.58,7.45,7.575,7.45,1.71,38.64,1.59,161.96,2.2,38.64,1.9,199.58,1.71,79.82,1.59,0.27,2.55,79.82,1.66,0.25,1.43431,19.35166,1.72204,7.20E-04,1.77325,19.35166,1.80985,9.90E-04
M_TTH_A3,M_TTH,centre,654,Central European mixed forests,212.8300018,11.74525195,51.20022449,R16,R1A,grassland,2023,restored,dry,grazing,11,0.32,2.54,0.38,3,2.6525,3.0375,0.45,7.32,0.69,7.44,7.575,7.45,1.5,107.5,1.62,195.58,2.46,107.5,1.96,205.7,2.32,46.77,1.7,0.15,2.39,46.77,1.89,0.2,1.64024,113.80342,1.39012,8.10E-04,2.37116,113.80342,1.7035,6.20E-04
M_TTH_A4,M_TTH,centre,654,Central European mixed forests,212.8300018,11.74525195,51.20022449,R,R1A,grassland,2023,restored,dry,grazing,11,0.3,2.49,0.34,3.08,2.6525,3.0375,0.5,7.39,0.66,7.35,7.575,7.45,1.32,21.62,1.51,187.48,1.75,21.62,1.75,203.22,2.31,83.77,1.49,0.15,2.67,83.77,1.82,0.19,1.58737,113.80342,1.30014,8.10E-04,2.26423,113.80342,1.73551,5.50E-04
M_TTO_A1,M_TTO,centre,654,Central European mixed forests,205.6600037,11.73221691,51.18472096,R1A,R1A,NA,2022,positive,dry,grazing,NA,0.31,3.58,0.39,3.65,3.23,3.595,0.48,6.95,0.62,7.28,7.1525,7.2925,1.64,24.44,1.51,210.49,1.77,24.44,1.79,192.03,1.98,57.77,1.58,0.28,2.36,57.77,1.76,0.24,2.40187,141.96711,1.34669,7.80E-04,2.2447,141.96711,1.49079,6.10E-04
M_TTO_A2,M_TTO,centre,654,Central European mixed forests,205.6600037,11.73221691,51.18472096,R1A,R1A,NA,2022,positive,dry,grazing,NA,0.17,3.15,0.39,3.64,3.23,3.595,0.36,7.2,0.59,7.3,7.1525,7.2925,1.6,33.53,1.65,188.85,1.78,33.53,1.82,191.78,1.88,49.47,1.59,0.22,2.32,49.47,1.75,0.26,1.84519,362.26676,1.46567,5.30E-04,2.22226,362.26676,1.51917,6.80E-04
M_TTO_A3,M_TTO,centre,654,Central European mixed forests,205.6600037,11.73221691,51.18472096,R1A,R1A,NA,2022,positive,dry,grazing,NA,0.3,3.19,0.41,3.64,3.23,3.595,0.41,7.23,0.56,7.27,7.1525,7.2925,1.42,22.19,1.5,192.46,1.68,22.19,1.84,187.01,2.31,49.47,1.56,0.2,2.47,49.47,1.72,0.24,1.64152,141.96711,1.26105,0.00104,1.98815,141.96711,1.49369,8.50E-04
M_TTO_A4,M_TTO,centre,654,Central European mixed forests,205.6600037,11.73221691,51.18472096,R1A,R1A,NA,2022,positive,dry,grazing,NA,0.32,3,0.36,3.45,3.23,3.595,0.4,7.23,0.53,7.32,7.1525,7.2925,1.67,23.06,1.5,172.46,1.85,23.06,1.82,185.78,2.34,49.47,1.61,0.16,2.27,49.47,1.84,0.23,1.45147,147.5485,1.13113,0.00127,2.08293,147.5485,1.5201,7.10E-04
M_TTP_A1,M_TTP,centre,654,Central European mixed forests,217.3399963,11.75171156,51.20209679,R1A,R1A,grassland,2022,restored,dry,grazing,13,0.23,3.29,0.34,3.55,3.16,3.345,0.6,7.99,0.62,7.35,7.965,7.5525,1.7,26.72,1.66,173.01,2.02,26.72,1.8,197.31,1.53,42.81,1.48,0.35,1.99,42.81,1.59,0.29,1.71514,204.69771,1.28045,0.00142,2.11505,204.69771,1.59945,0.00103
M_TTP_A2,M_TTP,centre,654,Central European mixed forests,217.3399963,11.75171156,51.20209679,R1A,R1A,grassland,2022,restored,dry,grazing,13,0.16,3.1,0.38,3.35,3.16,3.345,0.5,8.01,0.62,7.6,7.965,7.5525,1.61,39.48,1.7,163.93,2.01,39.48,1.83,199.32,1.87,73.07,1.57,0.31,2.09,73.07,1.74,0.28,1.66898,19.08157,1.59191,0.00152,1.75835,19.08157,1.83605,0.00135
M_TTP_A3,M_TTP,centre,654,Central European mixed forests,217.3399963,11.75171156,51.20209679,R1A,R1A,grassland,2022,restored,dry,grazing,13,0.2,3.19,0.26,3.22,3.16,3.345,0.71,7.73,0.6,7.56,7.965,7.5525,1.64,26.72,1.41,182.42,1.82,26.72,1.74,188.03,1.69,38.21,1.59,0.33,2.2,38.21,1.8,0.27,1.7949,19.71145,1.53905,0.00152,2.07539,19.71145,1.79574,0.00127
M_TTP_A4,M_TTP,centre,654,Central European mixed forests,217.3399963,11.75171156,51.20209679,R1A,R1A,grassland,2022,restored,dry,grazing,13,0.09,3.06,0.32,3.26,3.16,3.345,0.51,8.13,0.57,7.7,7.965,7.5525,2.06,26.28,1.59,148.9,1.77,26.28,1.73,184.91,1.94,56.23,1.59,0.31,2.47,56.23,1.77,0.27,1.50782,147.5485,1.44884,0.00167,2.28569,147.5485,1.60721,7.80E-04
M_VOC_A1,M_VOC,centre,654,Central European mixed forests,60.04000092,12.33854304,51.85665776,R,R22,arable land,2023,restored,fresh,mowing,8,0.25,4.88,0.33,4.6,4.945,4.5425,0.56,6.82,0.44,7,6.995,7.02,1.43,11.81,1.21,242.14,1.56,11.81,1.86,248.24,1.75,22.74,1.57,0.44,2.01,22.74,1.76,0.38,1.86771,27.24964,1.33565,0.00188,1.81902,27.24964,1.84229,9.90E-04
M_VOC_A2,M_VOC,centre,654,Central European mixed forests,60.04000092,12.33854304,51.85665776,R22,R22,arable land,2023,restored,fresh,mowing,8,0.34,4.81,0.41,4.5,4.945,4.5425,0.62,7.21,0.56,7.13,6.995,7.02,1.44,10.3,1.38,230.36,1.64,10.3,1.93,231.7,1.74,22.74,1.6,0.54,1.94,22.74,1.84,0.37,2.35902,27.24964,1.23886,0.00198,2.05501,27.24964,1.93487,0.00109
M_VOC_A3,M_VOC,centre,654,Central European mixed forests,60.04000092,12.33854304,51.85665776,R22,R22,arable land,2023,restored,fresh,mowing,8,0.42,5.41,0.44,4.54,4.945,4.5425,0.49,6.99,0.54,7,6.995,7.02,1.68,11.26,1.5,251.47,1.73,11.26,2.12,223.12,1.72,21.12,1.55,0.57,1.84,21.12,1.84,0.39,1.86119,16.33961,1.65297,0.00179,1.75278,16.33961,1.9677,0.0014
M_VOC_A4,M_VOC,centre,654,Central European mixed forests,60.04000092,12.33854304,51.85665776,R,R22,arable land,2023,restored,fresh,mowing,8,0.32,4.68,0.38,4.53,4.945,4.5425,0.35,6.96,0.51,6.95,6.995,7.02,1.4,9.16,1.58,234.8,1.65,9.16,1.91,219.74,1.7,13.83,1.62,0.51,1.92,13.83,2.03,0.38,2.31408,17.2144,1.86614,0.00221,1.98569,17.2144,1.95644,0.00134
M_WDG_A1,M_WDG,centre,654,Central European mixed forests,77.66000366,11.4834876,52.2889212,R22,R22,arable land,2022,restored,fresh,mowing,6,0.23,4.67,0.21,4,4.56,4.0925,0.11,7.06,0.5,7.29,7.21,7.3875,1.26,16.47,1.59,223.78,1.78,16.47,1.74,211.99,1.34,17.27,1.44,0.42,1.73,17.27,1.89,0.42,1.37251,13.23393,1.67315,0.00179,1.57811,13.23393,1.76389,0.00112
M_WDG_A2,M_WDG,centre,654,Central European mixed forests,77.66000366,11.4834876,52.2889212,R22,R22,arable land,2022,restored,fresh,mowing,6,0.26,4.64,0.22,3.94,4.56,4.0925,0.44,7.32,0.56,7.43,7.21,7.3875,1.61,14.39,1.4,214.66,1.78,14.39,1.67,209.74,1.67,92.46,1.37,0.38,1.98,92.46,1.8,0.36,1.46759,18.96581,1.60855,0.00121,1.64254,18.96581,1.82807,0.00121
M_WDG_A3,M_WDG,centre,654,Central European mixed forests,77.66000366,11.4834876,52.2889212,R,R22,arable land,2022,restored,fresh,mowing,6,0.27,4.59,0.32,4.19,4.56,4.0925,0.3,7.19,0.56,7.48,7.21,7.3875,1.69,21.7,1.45,175.92,1.81,21.7,1.83,215.27,2.08,17.27,1.48,0.32,1.8,17.27,1.84,0.4,1.79016,27.26766,1.57884,0.00272,1.73614,27.26766,1.77886,0.00125
M_WDG_A4,M_WDG,centre,654,Central European mixed forests,77.66000366,11.4834876,52.2889212,R,R22,arable land,2022,restored,fresh,mowing,6,0.28,4.34,0.26,4.24,4.56,4.0925,0.41,7.27,0.55,7.35,7.21,7.3875,1.82,16.47,1.71,191.58,1.8,16.47,1.77,216.22,2.03,21.12,1.49,0.36,1.85,21.12,1.85,0.39,1.86233,10.1626,1.53626,0.00139,1.55784,10.1626,1.8003,0.0011
M_WED_A1,M_WED,centre,654,Central European mixed forests,48.04000092,11.48918164,52.2679638,R22,R22,arable land,2023,restored,moist,mowing,7,0.18,4.99,0.38,4.75,5.0275,5.035,0.77,7.21,0.56,7.07,7.3375,7.0325,1.54,40.35,1.44,246.8,1.99,40.35,1.85,243.35,2.08,24.03,1.29,0.72,2.2,24.03,2.04,0.51,1.30352,8.15184,1.34954,0.00264,1.58125,8.15184,1.72169,0.00121
M_WED_A2,M_WED,centre,654,Central European mixed forests,48.04000092,11.48918164,52.2679638,R22,R22,arable land,2023,restored,moist,mowing,7,0.26,4.77,0.45,5.08,5.0275,5.035,0.67,7.21,0.5,7.06,7.3375,7.0325,1.69,11.91,1.46,231.65,1.77,11.91,2.03,217.97,1.95,9.9,1.66,0.71,1.62,9.9,1.8,0.52,1.3285,7.26342,1.2353,0.00243,1.4187,7.26342,1.60625,0.00139
M_WED_A3,M_WED,centre,654,Central European mixed forests,48.04000092,11.48918164,52.2679638,R22,R22,arable land,2023,restored,moist,mowing,7,0.17,5.03,0.37,5.14,5.0275,5.035,0.54,7.63,0.6,7,7.3375,7.0325,1.98,11.91,1.5,229.9,1.99,11.91,2.29,228.76,1.75,10.46,1.43,0.83,2.06,10.46,2.24,0.56,1.21294,7.62903,1.26896,0.00243,1.43313,7.62903,1.66339,0.00129
M_WED_A4,M_WED,centre,654,Central European mixed forests,48.04000092,11.48918164,52.2679638,R22,R22,arable land,2023,restored,moist,mowing,7,0.35,5.32,0.44,5.17,5.0275,5.035,0.69,7.3,0.45,7,7.3375,7.0325,1.4,9.75,1.67,275.05,1.57,9.75,1.85,255.03,2.24,11.71,1.65,0.69,1.93,11.71,1.85,0.54,1.42658,18.20325,1.58287,0.00188,1.73042,18.20325,1.84201,0.00164
M_WEF_A1,M_WEF,centre,654,Central European mixed forests,120.6800003,11.17225431,52.17879519,R,R22,grassland,2022,restored,moist,mowing,13,0.33,6.28,0.82,6.92,6.6075,6.9775,0.33,6.23,0.52,7.08,6.54,6.7125,1.3,552.13,1.32,254.17,3.04,552.13,1.52,182.9,1.19,85.23,1.61,0.63,2.58,85.23,1.8,0.56,1.31655,6.71351,1.59313,5.70E-04,1.41244,6.71351,1.51353,6.00E-04
M_WEF_A2,M_WEF,centre,654,Central European mixed forests,120.6800003,11.17225431,52.17879519,Q53,R22,grassland,2022,restored,moist,mowing,13,0.53,7.77,0.78,7.24,6.6075,6.9775,0.32,7.05,0.76,6.81,6.54,6.7125,2.75,431.23,1.5,182.5,2.47,431.23,1.54,184.46,2.11,85.23,1.35,0.76,2.23,85.23,1.8,0.53,1.4453,25.03895,1.58909,7.20E-04,1.78663,25.03895,1.56089,9.60E-04
M_WEF_A3,M_WEF,centre,654,Central European mixed forests,120.6800003,11.17225431,52.17879519,R,R22,grassland,2022,restored,moist,mowing,13,0.56,6.26,0.72,7,6.6075,6.9775,0.54,6.67,0.8,6.5,6.54,6.7125,2.04,552.13,1.39,238.86,2.49,552.13,1.41,212.97,2.06,85.23,1.53,0.44,2.14,85.23,1.65,0.45,1.57661,12.97046,1.47904,4.80E-04,1.78683,12.97046,1.61159,9.40E-04
M_WEF_A4,M_WEF,centre,654,Central European mixed forests,120.6800003,11.17225431,52.17879519,R,R22,grassland,2022,restored,moist,mowing,13,0.24,6.12,0.95,6.75,6.6075,6.9775,0.33,6.21,0.88,6.46,6.54,6.7125,1.19,5.78,1.3,241.87,1.69,5.78,1.83,212.94,1.24,85.23,1.37,0.61,2.61,85.23,1.87,0.49,1.24665,9.29797,1.30122,0.00104,1.66392,9.29797,1.73307,0.001
M_WIM_A1,M_WIM,centre,686,Western European broadleaf forests,212.1000061,11.49754839,51.51079173,R22,R22,arable land,2022,restored,fresh,both,6,0.3,4.31,0.25,4.14,4.0825,4.205,0.45,7.4,0.61,7.4,7.615,7.4,1.59,11.48,1.29,206.57,1.97,11.48,2.04,221.88,1.55,23.69,1.64,0.46,1.67,23.69,1.72,0.4,1.52869,12.541,1.38681,9.80E-04,1.74425,12.541,1.77525,7.70E-04
M_WIM_A2,M_WIM,centre,686,Western European broadleaf forests,212.1000061,11.49754839,51.51079173,R22,R22,arable land,2022,restored,fresh,both,6,0.3,4.17,0.35,4.31,4.0825,4.205,0.55,7.41,0.59,7.39,7.615,7.4,1.78,10.73,1.49,199.68,1.74,10.73,2.01,220.31,1.59,12.43,1.82,0.48,1.65,12.43,1.89,0.47,1.61817,16.42974,1.56042,5.50E-04,1.84022,16.42974,1.98088,8.50E-04
M_WIM_A3,M_WIM,centre,686,Western European broadleaf forests,212.1000061,11.49754839,51.51079173,R22,R22,arable land,2022,restored,fresh,both,6,0.3,3.82,0.19,4,4.0825,4.205,0.64,7.81,0.57,7.43,7.615,7.4,1.64,6.68,1.52,183.5,1.69,6.68,1.96,204.85,1.55,13.76,1.5,0.38,1.58,13.76,1.68,0.44,1.64436,7.44433,1.4402,0.00144,1.59076,7.44433,1.76143,0.00132
M_WIM_A4,M_WIM,centre,686,Western European broadleaf forests,212.1000061,11.49754839,51.51079173,R22,R22,arable land,2022,restored,fresh,both,6,0.24,4.03,0.38,4.37,4.0825,4.205,0.48,7.84,0.6,7.38,7.615,7.4,1.42,10.89,1.46,195.02,1.73,10.89,1.94,223.1,1.33,10.93,1.46,0.42,1.67,10.93,1.72,0.38,1.63844,12.64104,1.32504,0.00154,1.65669,12.64104,1.84152,0.00105
M_WLE_A1,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,?,R,NA,2022,negative,moist,mowing,NA,0.07,6.95,0.89,6.25,5.325,6.05,0.19,6.11,0.6,7,6.5975,6.6725,1.36,15.54,1.65,290.43,2.23,15.54,1.79,202.13,1.07,17.53,1.42,0.64,2.14,17.53,1.52,0.5,1.32544,6.01319,1.79565,2.40E-04,1.44533,6.01319,1.93427,9.20E-04
M_WLE_A2,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,R,R,NA,2022,negative,moist,mowing,NA,0.5,4.63,0.73,5.75,5.325,6.05,0.31,6.82,0.56,6.62,6.5975,6.6725,1.32,6.36,1.03,253.83,1.72,6.36,1.84,223.21,1.19,10.68,1.21,0.65,1.96,10.68,2.02,0.41,1.44817,7.73759,1.54588,0.00104,1.98163,7.73759,1.68246,0.00106
M_WLE_A3,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,R,R,NA,2022,negative,moist,mowing,NA,0.67,5.02,0.63,6.11,5.325,6.05,0.42,6.68,0.54,6.67,6.5975,6.6725,1.36,6.36,1.3,254.13,1.52,6.36,1.87,230.58,1.19,11.7,1.08,0.64,1.68,11.7,1.47,0.5,1.50331,6.28156,1.02587,9.90E-04,1.76764,6.28156,1.3119,0.00165
M_WLE_A4,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,R,R,NA,2022,negative,moist,mowing,NA,0.54,4.7,0.52,6.09,5.325,6.05,0.31,6.78,0.72,6.4,6.5975,6.6725,1.29,6.36,1.3,256.16,1.53,6.36,1.91,232.4,1.15,17.54,1.18,0.66,1.74,17.54,1.72,0.52,1.39234,8.76576,1.06867,9.40E-04,1.82217,8.76576,1.45187,0.00116
M_WUG_A1,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,arable land,2022,restored,fresh,grazing,NA,0.3,5.76,0.5,5.71,6.3625,6.335,0.33,6.84,0.57,6.95,6.8075,6.915,1.4,11.84,1.63,242.55,1.83,11.84,1.93,226.22,2.02,15.93,1.3,0.5,1.81,15.93,1.81,0.41,1.71004,10.79376,1.54247,0.00195,1.71853,10.79376,1.77108,0.00104
M_WUG_A2,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,arable land,2022,restored,fresh,grazing,NA,0.5,6.5,0.6,6.35,6.3625,6.335,0.54,6.67,0.61,6.87,6.8075,6.915,1.57,13.2,1.57,235.36,1.86,13.2,2.02,231.22,2.1,29.84,1.44,0.49,1.84,29.84,1.84,0.45,1.86244,32.14374,1.31509,0.00167,1.91802,32.14374,1.7066,0.00104
M_WUG_A3,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,arable land,2022,restored,fresh,grazing,NA,0.52,6.59,0.57,6.64,6.3625,6.335,0.51,6.95,0.63,7.04,6.8075,6.915,1.77,19.98,1.64,246.23,1.95,19.98,1.88,229.47,1.79,29.84,1.63,0.46,1.7,29.84,1.73,0.52,2.25257,12.5196,1.41643,0.00119,1.84182,12.5196,1.73154,0.00123
