id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,fertilized,hydrology,mngm.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
M_HAR_A2,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,arable land,2023,restored,0,fresh,mowing,12,1.63,8.5,216.28,1.68,8.5,224.3,1.71,17.37,0.56,1.92,17.37,0.5,1.58285,15.78027,0.00333,2.02978,15.78027,0.00192
M_HAR_A3,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,arable land,2023,restored,0,fresh,mowing,12,1.66,7.15,217.54,1.58,7.15,216.26,1.89,13.71,0.63,1.83,13.71,0.48,1.49033,17.11265,0.00297,1.98995,17.11265,0.00211
M_HAR_A4,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R22,R,arable land,2023,restored,0,fresh,mowing,12,1.59,7.2,239.88,1.66,7.2,225.35,2,77.03,0.68,2.18,77.03,0.45,1.37673,14.58062,0.0029,1.66008,14.58062,0.00175
M_HIR_A1,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,grassland,2022,restored,NA,dry,grazing,9,1.86,14.9,204.36,1.76,14.9,203.81,1.7,46.88,0.35,1.99,46.88,0.31,2.00441,201.12847,0.00118,2.42683,201.12847,9.90E-04
M_HIR_A2,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,?,R1A,grassland,2022,restored,NA,dry,grazing,9,1.73,21.79,207.06,1.83,21.79,209.74,1.64,46.88,0.4,2,46.88,0.35,1.70111,13.63555,0.00144,1.81025,13.63555,0.00127
M_HIR_A3,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,grassland,2022,restored,NA,dry,grazing,9,1.6,33.59,224.07,1.99,33.59,210.04,1.37,12.7,0.42,1.72,12.7,0.38,1.87648,88.70713,0.00166,2.05946,88.70713,0.00158
M_HIR_A4,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,grassland,2022,restored,NA,dry,grazing,9,1.66,14.71,210.31,1.68,14.71,207.18,1.6,46.88,0.41,2.14,46.88,0.3,1.73646,145.13272,0.00125,2.36707,145.13272,5.20E-04
M_HLI_A1,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,0,fresh,both,NA,1.73,19.53,222.89,1.76,19.53,238.92,2.08,37.06,0.46,2.2,37.06,0.41,1.51392,54.40748,0.0014,2.02337,54.40748,0.00112
M_HLI_A2,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,0,fresh,both,NA,1.46,5.9,231.22,1.58,5.9,238.32,1.53,37.06,0.43,2,37.06,0.38,1.5396,24.38914,0.00196,1.79091,24.38914,9.80E-04
M_HLI_A3,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,0,fresh,both,NA,1.36,9.9,243.79,1.62,9.9,254.12,1.62,21.03,0.47,1.87,21.03,0.48,1.44391,26.43558,0.00105,1.75404,26.43558,0.00131
M_HLI_A4,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,0,fresh,both,NA,1.56,6.24,247.75,1.58,6.24,251.21,1.61,22.63,0.53,1.86,22.63,0.41,1.44574,27.84609,0.00106,1.73748,27.84609,0.0013
M_HNB_A1,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,NA,dry,grazing,2,1.78,19.9,180.11,1.79,19.9,188.35,1.72,14.35,0.35,1.88,14.35,0.34,1.65424,12.4366,0.00154,2.10782,12.4366,0.00119
M_HNB_A2,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,NA,dry,grazing,2,1.52,7.55,183.81,1.59,7.55,201.37,1.5,10.47,0.35,1.75,10.47,0.34,1.50956,13.63555,0.00254,1.85316,13.63555,0.00159
M_HNB_A3,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,NA,dry,grazing,2,1.49,8.5,189.6,1.8,8.5,214.63,2.8,77.03,0.21,2.05,77.03,0.35,1.86761,8.61085,0.00196,1.78519,8.61085,0.00137
M_HNB_A4,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,NA,dry,grazing,2,1.59,9.83,203.68,1.55,9.83,208.56,1.78,10.5,0.32,1.77,10.5,0.32,1.84548,13.63555,0.00173,1.77923,13.63555,0.0015
M_HOH_A1,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,V,R,arable land,2022,restored,0,moist,mowing,26,1.36,8.1,176.05,1.8,8.1,182.46,1.61,29.69,0.54,2.21,29.69,0.59,1.39914,6.41127,0.00202,1.50549,6.41127,0.00192
M_HOH_A2,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R22,R,arable land,2022,restored,0,moist,mowing,26,1.4,9.36,200.88,1.63,9.36,228.95,1.23,23.03,0.4,1.83,23.03,0.47,2.17217,9.14241,0.00233,1.81569,9.14241,0.00116
M_HOH_A3,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R,R,arable land,2022,restored,0,moist,mowing,26,1.31,7.79,232.87,1.59,7.79,232.02,1.31,12.35,0.49,1.66,12.35,0.47,2.00851,7.48751,0.00102,1.81008,7.48751,0.00143
M_HOH_A4,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R,R,arable land,2022,restored,0,moist,mowing,26,1.33,3.96,234.91,1.48,3.96,213.82,1.19,12.35,0.47,1.72,12.35,0.48,1.54292,15.25371,4.50E-04,1.94868,15.25371,0.00237
M_ILB_A1,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R22,R22,arable land,2023,restored,0,fresh,mowing,12,1.4,8.53,236.34,1.72,8.53,234.69,1.8,22.63,0.37,2.31,22.63,0.43,1.73782,12.30547,0.0012,1.64484,12.30547,9.40E-04
M_ILB_A2,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R,R22,arable land,2023,restored,0,fresh,mowing,12,1.47,6.19,214.93,1.61,6.19,209.98,1.61,12.39,0.4,1.9,12.39,0.48,2.06272,16.18942,0.00215,1.84435,16.18942,0.00136
M_ILB_A3,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R22,R22,arable land,2023,restored,0,fresh,mowing,12,1.21,9.36,248.37,1.61,9.36,232.49,2.04,29.18,0.34,2.36,29.18,0.41,1.55432,17.05323,7.30E-04,1.84571,17.05323,0.00113
M_ILB_A4,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R,R22,arable land,2023,restored,0,fresh,mowing,12,1.42,10.47,237,1.56,10.47,235.28,1.6,29.18,0.31,2.13,29.18,0.47,1.79504,17.05323,9.60E-04,1.73242,17.05323,0.001
M_JEP_A1,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,2023,positive,0,fresh,mowing,NA,2.79,36.58,169.77,2.06,36.58,227.92,2.13,105.74,0.48,2.38,105.74,0.24,1.72142,15.81751,0.00204,1.77401,15.81751,8.70E-04
M_JEP_A2,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,2023,positive,0,fresh,mowing,NA,3.08,36.58,162.81,1.97,36.58,225.19,2.24,105.74,0.48,2.15,105.74,0.25,1.62874,17.95173,0.00273,1.89337,17.95173,0.00101
M_JEP_A3,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,2023,positive,0,fresh,mowing,NA,1.87,123.27,208.72,2.12,123.27,234.78,1.98,105.74,0.43,2.62,105.74,0.27,1.76974,55.51154,0.00165,2.0755,55.51154,0.00119
M_JEP_A4,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,2023,positive,0,fresh,mowing,NA,3.85,40.5,157.53,2.31,40.5,228.19,2.44,105.74,0.48,2.17,105.74,0.26,1.64428,55.51154,0.00266,2.17235,55.51154,0.00109
M_JER_A1,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,V37,V32,arable land,2023,restored,0,fresh,mowing,5,1.32,50.49,249.53,1.61,50.49,257.28,2.23,156.66,0.36,2.6,156.66,0.29,2.14029,38.84206,5.80E-04,2.0753,38.84206,8.90E-04
M_JER_A2,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,V32,V32,arable land,2023,restored,0,fresh,mowing,5,1.53,36.72,240.21,1.68,36.72,237.82,1.83,37.06,0.32,2.39,37.06,0.35,2.21706,60.68043,0.00148,2.36553,60.68043,7.90E-04
M_JER_A3,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,V32,V32,arable land,2023,restored,0,fresh,mowing,5,1.35,6.26,288.17,1.5,6.26,256.23,1.78,37.06,0.22,2.29,37.06,0.34,1.64042,99.08462,6.80E-04,2.33904,99.08462,6.90E-04
M_JER_A4,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,R1P,V32,arable land,2023,restored,0,fresh,mowing,5,1.61,24.3,208.39,1.82,24.3,215.07,1.58,37.06,0.26,2.42,37.06,0.36,2.12113,19.71878,4.10E-04,2.24973,19.71878,0.00116
M_KAL_A1,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R1A,R1A,NA,2022,positive,NA,fresh,grazing,NA,1.55,12.44,180.12,1.79,12.44,213.86,2.57,77.03,0.23,1.97,77.03,0.4,1.96318,11.8415,0.00247,1.80486,11.8415,0.00186
M_KAL_A2,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R,R1A,NA,2022,positive,NA,fresh,grazing,NA,1.58,8.49,176.15,1.86,8.49,198.36,1.65,6.27,0.33,1.47,6.27,0.38,1.55021,9.95363,0.0045,1.99327,9.95363,0.00186
M_KAL_A3,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R1A,R1A,NA,2022,positive,NA,fresh,grazing,NA,1.42,8.49,178.83,1.85,8.49,203.31,1.44,6.33,0.43,1.45,6.33,0.44,1.19366,4.23037,0.00413,1.65864,4.23037,0.00374
M_KAL_A4,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R1A,R1A,NA,2022,positive,NA,fresh,grazing,NA,1.63,5.93,188.33,1.51,5.93,203.07,1.48,21.45,0.4,1.76,21.45,0.33,1.20167,12.30547,0.00425,2.01291,12.30547,0.00209
M_KAP_A1,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,2023,negative,0,fresh,mowing,NA,1.42,27.92,252.94,1.91,27.92,235.92,1.47,12.14,0.58,2.05,12.14,0.38,2.71598,80.0542,0.00748,2.56581,80.0542,0.00249
M_KAP_A2,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,2023,negative,0,fresh,mowing,NA,1.23,18.07,239.45,1.79,18.07,249.31,1.57,201.99,0.63,2.87,201.99,0.36,1.51264,80.0542,0.00466,2.3353,80.0542,0.00392
M_KAP_A3,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,2023,negative,0,fresh,mowing,NA,1.05,7.72,235.41,1.58,7.72,235.68,1.18,9.51,0.73,1.92,9.51,0.44,1.17832,75.99916,0.0036,2.60855,75.99916,0.00571
M_KAP_A4,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,2023,negative,0,fresh,mowing,NA,1.13,2.43,232.34,1.3,2.43,239.68,1.51,4.53,0.63,1.6,4.53,0.59,1.2572,91.3912,0.00321,2.91161,91.3912,0.00495
M_KIF_A1,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,2022,negative,0,dry,mowing,NA,1.66,10.8,236.73,1.69,10.8,208.84,2.44,46.43,0.55,1.86,46.43,0.41,1.6703,10.48016,0.00163,1.54169,10.48016,0.00253
M_KIF_A2,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,2022,negative,0,dry,mowing,NA,1.62,27.33,176.52,2.1,27.33,173.29,1.42,7.14,0.43,1.65,7.14,0.33,1.10246,3.31511,0.00357,1.31054,3.31511,0.0039
M_KIF_A3,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,2022,negative,0,dry,mowing,NA,1.38,27.33,165.73,1.93,27.33,201.97,1.81,16.73,0.3,1.65,16.73,0.39,1.3102,10.80286,0.00632,1.91383,10.80286,0.00207
M_KIF_A4,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,2022,negative,0,dry,mowing,NA,1.51,27.33,167.96,2.16,27.33,185.86,1.91,7.75,0.33,1.65,7.75,0.36,1.28783,4.11926,0.00467,1.47036,4.11926,0.00314
M_KOL_A1,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,R,R,arable land,2023,restored,0,dry,mowing,3,1.77,8.69,205.44,1.83,8.69,207.51,1.94,11.91,0.39,1.69,11.91,0.4,1.78182,10.03702,0.00142,1.72058,10.03702,0.00168
M_KOL_A2,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,R,R,arable land,2023,restored,0,dry,mowing,3,1.51,12.44,210.7,1.9,12.44,210.89,1.76,13.78,0.49,1.85,13.78,0.37,1.71452,12.40856,0.00109,1.60524,12.40856,0.0011
M_KOL_A3,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,R,R,arable land,2023,restored,0,dry,mowing,3,1.57,8.69,201.9,1.85,8.69,203.92,1.76,19.57,0.44,1.92,19.57,0.39,1.86796,11.78002,0.00103,1.78642,11.78002,0.00151
M_KOL_A4,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,V38,R,arable land,2023,restored,0,dry,mowing,3,1.52,12.44,187.05,1.82,12.44,198.36,2.02,11.91,0.44,1.7,11.91,0.38,1.67949,10.03702,0.00157,1.72031,10.03702,0.00136
M_KOT_A1,M_KOT,centre,654,Central European mixed forests,72,11.97743495,51.76112712,R22,R22,arable land,2022,restored,NA,fresh,none,4,1.42,7.83,235.57,1.59,7.83,238.39,1.42,11.04,0.51,1.63,11.04,0.53,1.45106,10.48016,0.0016,1.57219,10.48016,0.0014
M_KOT_A2,M_KOT,centre,654,Central European mixed forests,72,11.97743495,51.76112712,R22,R22,arable land,2022,restored,NA,fresh,none,4,1.59,7.14,225.96,1.57,7.14,230.5,1.41,22.23,0.5,1.72,22.23,0.5,1.64672,11.5188,0.00247,1.77422,11.5188,0.00134
M_KOT_A3,M_KOT,centre,654,Central European mixed forests,72,11.97743495,51.76112712,R22,R22,arable land,2022,restored,NA,fresh,none,4,1.35,11.36,232.24,1.62,11.36,233.48,1.25,22.23,0.48,1.7,22.23,0.52,1.45243,15.70204,0.00212,1.70121,15.70204,0.00204
M_KOT_A4,M_KOT,centre,654,Central European mixed forests,72,11.97743495,51.76112712,R22,R22,arable land,2022,restored,NA,fresh,none,4,1.62,12.21,231.29,1.55,12.21,241.4,1.5,10.43,0.51,1.68,10.43,0.55,1.50404,15.70204,0.00276,1.73254,15.70204,0.00176
M_KUH_A1,M_KUH,centre,654,Central European mixed forests,161.2100067,11.83230936,51.25517652,R1A,R1A,grassland,2022,restored,NA,dry,grazing,4,1.28,22.67,172.94,2.03,22.67,193.7,1.7,46.52,0.4,2.74,46.52,0.24,1.16346,26.90906,0.00319,1.95481,26.90906,0.00185
M_KUH_A2,M_KUH,centre,654,Central European mixed forests,161.2100067,11.83230936,51.25517652,R1A,R1A,grassland,2022,restored,NA,dry,grazing,4,1.2,12.33,174.41,1.78,12.33,202.35,1.35,16.73,0.45,2.08,16.73,0.33,1.11763,10.80286,0.00327,1.75842,10.80286,0.00127
M_KUH_A3,M_KUH,centre,654,Central European mixed forests,161.2100067,11.83230936,51.25517652,R1A,R1A,grassland,2022,restored,NA,dry,grazing,4,1.45,23.56,185.7,1.81,23.56,197.04,3.02,55.91,0.21,2.48,55.91,0.22,1.68212,19.51816,0.00126,1.72993,19.51816,0.001
M_KUH_A4,M_KUH,centre,654,Central European mixed forests,161.2100067,11.83230936,51.25517652,R1A,R1A,grassland,2022,restored,NA,dry,grazing,4,1.19,28.37,168.75,2.25,28.37,194.74,1.95,68.4,0.36,2.5,68.4,0.24,1.39228,19.51816,0.00252,2.03736,19.51816,0.00112
M_LOB_A1,M_LOB,centre,654,Central European mixed forests,114.2600021,11.9262047,51.63375412,R,R,arable land,2023,restored,0,fresh,mowing,NA,1.42,4.57,223.17,1.52,4.57,235.91,1.71,21.03,0.43,1.87,21.03,0.4,1.8813,16.18942,0.00505,1.91788,16.18942,0.00164
M_LOB_A2,M_LOB,centre,654,Central European mixed forests,114.2600021,11.9262047,51.63375412,R22,R,arable land,2023,restored,0,fresh,mowing,NA,1.54,25.98,238.89,1.81,25.98,220.27,2.32,37.06,0.59,1.92,37.06,0.38,1.64265,18.02572,0.00444,2.08961,18.02572,0.00201
M_LOB_A3,M_LOB,centre,654,Central European mixed forests,114.2600021,11.9262047,51.63375412,R,R,arable land,2023,restored,0,fresh,mowing,NA,1.45,25.98,218.24,1.88,25.98,208.2,1.86,22.63,0.49,1.72,22.63,0.39,1.7213,17.05323,0.00442,2.15713,17.05323,0.00151
M_LOB_A4,M_LOB,centre,654,Central European mixed forests,114.2600021,11.9262047,51.63375412,R,R,arable land,2023,restored,0,fresh,mowing,NA,1.4,11.98,210.02,1.69,11.98,224.28,1.7,37.06,0.43,1.89,37.06,0.35,1.81149,26.29665,0.00612,2.15399,26.29665,0.00156
M_MOZ_A1,M_MOZ,centre,686,Western European broadleaf forests,310.6099854,11.30686446,51.69061448,R,R,NA,2023,positive,1,moist,mowing,NA,1.68,24.59,232.61,1.71,24.59,243.64,1.78,24.76,0.43,2.02,24.76,0.34,1.5994,40.62301,6.80E-04,1.75631,40.62301,6.30E-04
M_MOZ_A2,M_MOZ,centre,686,Western European broadleaf forests,310.6099854,11.30686446,51.69061448,R,R,NA,2023,positive,1,moist,mowing,NA,1.5,8.44,260.54,1.73,8.44,245.91,1.76,13.78,0.45,1.85,13.78,0.39,1.55258,44.01226,6.10E-04,1.78807,44.01226,6.10E-04
M_MOZ_A3,M_MOZ,centre,686,Western European broadleaf forests,310.6099854,11.30686446,51.69061448,R,R,NA,2023,positive,1,moist,mowing,NA,1.58,5.79,267.32,1.6,5.79,257.94,1.54,9.12,0.48,1.59,9.12,0.35,1.95914,39.10652,7.00E-04,1.70436,39.10652,8.00E-04
M_MOZ_A4,M_MOZ,centre,686,Western European broadleaf forests,310.6099854,11.30686446,51.69061448,R,R,NA,2023,positive,1,moist,mowing,NA,1.5,7.98,246.26,1.48,7.98,248.52,1.33,10.66,0.55,1.92,10.66,0.4,1.52179,44.01226,8.00E-04,2.55077,44.01226,0.00113
M_NEL_A1,M_NEL,centre,654,Central European mixed forests,96.33999634,11.75335512,51.66467973,R1B,R1B,grassland,2022,restored,NA,dry,grazing,14,3.38,30.27,147.74,2.25,30.27,165.14,2.15,18.22,0.36,2.14,18.22,0.27,1.53715,12.4366,0.00224,1.7111,12.4366,0.00155
M_NEL_A2,M_NEL,centre,654,Central European mixed forests,96.33999634,11.75335512,51.66467973,R,R1B,grassland,2022,restored,NA,dry,grazing,14,1.37,14.76,176.16,2.22,14.76,192.99,1.36,13.52,0.43,2.08,13.52,0.26,1.10124,12.4366,0.00366,1.86337,12.4366,0.00193
M_NEL_A3,M_NEL,centre,654,Central European mixed forests,96.33999634,11.75335512,51.66467973,R16,R1B,grassland,2022,restored,NA,dry,grazing,14,1.74,23.06,173.91,1.89,23.06,162.87,1.93,29.49,0.37,2.34,29.49,0.25,1.30674,5.45808,0.00219,1.33483,5.45808,0.00155
M_NEL_A4,M_NEL,centre,654,Central European mixed forests,96.33999634,11.75335512,51.66467973,R1B,R1B,grassland,2022,restored,NA,dry,grazing,14,1.98,43.22,151.08,2.62,43.22,163.81,2.41,19.88,0.32,2.01,19.88,0.29,1.43997,15.82821,0.00261,1.61301,15.82821,0.00177
M_NIS_A1,M_NIS,centre,654,Central European mixed forests,204.7700043,11.76049993,51.20428793,R1A,R1A,NA,2022,negative,NA,dry,none,NA,1.73,53.19,218.35,2.13,53.19,245.5,3.62,80.84,0.31,2.04,80.84,0.38,2.05208,19.97409,6.80E-04,2.1312,19.97409,0.00149
M_NIS_A2,M_NIS,centre,654,Central European mixed forests,204.7700043,11.76049993,51.20428793,R1A,R1A,NA,2022,negative,NA,dry,none,NA,1.65,37.17,253.41,1.96,37.17,235.25,2.47,77.03,0.64,1.95,77.03,0.41,1.74198,19.97409,0.00137,2.02886,19.97409,0.00164
M_NIS_A3,M_NIS,centre,654,Central European mixed forests,204.7700043,11.76049993,51.20428793,R1A,R1A,NA,2022,negative,NA,dry,none,NA,1.65,37.17,253.31,1.98,37.17,238.55,1.8,77.03,0.46,1.99,77.03,0.4,2.26477,19.97409,4.80E-04,2.05681,19.97409,0.00118
M_NIS_A4,M_NIS,centre,654,Central European mixed forests,204.7700043,11.76049993,51.20428793,R1A,R1A,NA,2022,negative,NA,dry,none,NA,1.8,74.42,229.9,2.24,74.42,232.25,4.23,97.61,0.37,2.12,97.61,0.47,1.96928,19.97409,6.20E-04,2.08045,19.97409,0.00122
M_PRA_A1,M_PRA,centre,654,Central European mixed forests,66.73000336,12.67487398,51.84309028,R,V,arable land,2023,restored,1,moist,both,22,1.25,7.37,234.1,1.62,7.37,267.68,2.08,201.99,0.44,2.94,201.99,0.28,1.41006,55.51154,0.00317,1.91225,55.51154,8.80E-04
M_PRA_A2,M_PRA,centre,654,Central European mixed forests,66.73000336,12.67487398,51.84309028,V,V,arable land,2023,restored,1,moist,both,22,1.23,7.87,227.71,1.47,7.87,253.24,1.43,17.46,0.37,2.14,17.46,0.29,1.69085,20.96435,0.00271,1.69765,20.96435,0.00108
M_PRA_A3,M_PRA,centre,654,Central European mixed forests,66.73000336,12.67487398,51.84309028,V,V,arable land,2023,restored,1,moist,both,22,1.28,8.96,231.36,1.6,8.96,259.38,1.76,116.65,0.32,2.6,116.65,0.28,2.09361,20.96435,0.00168,1.72486,20.96435,7.80E-04
M_PRA_A4,M_PRA,centre,654,Central European mixed forests,66.73000336,12.67487398,51.84309028,R,V,arable land,2023,restored,1,moist,both,22,1.38,11.98,219.49,1.65,11.98,240.91,1.48,59.97,0.28,2.13,59.97,0.25,2.15055,28.64788,0.00104,1.96318,28.64788,5.70E-04
M_SKF_A1,M_SKF,centre,654,Central European mixed forests,66.11000061,11.57491171,52.02875982,R22,R22,arable land,2022,restored,0,fresh,both,9,1.51,8.53,230.11,1.71,8.53,235.59,1.77,21.03,0.55,1.87,21.03,0.48,1.58931,26.43558,0.00158,1.67791,26.43558,0.00149
M_SKF_A2,M_SKF,centre,654,Central European mixed forests,66.11000061,11.57491171,52.02875982,R22,R22,arable land,2022,restored,0,fresh,both,9,1.7,8.53,200.88,1.74,8.53,229.72,1.66,21.03,0.49,1.86,21.03,0.49,1.60274,7.68543,6.90E-04,1.5241,7.68543,9.90E-04
M_SKF_A3,M_SKF,centre,654,Central European mixed forests,66.11000061,11.57491171,52.02875982,R22,R22,arable land,2022,restored,0,fresh,both,9,2.03,18.84,183.89,1.61,18.84,204.59,2,17.2,0.44,1.78,17.2,0.45,1.59472,10.40602,0.00121,1.68826,10.40602,0.00161
M_SKF_A4,M_SKF,centre,654,Central European mixed forests,66.11000061,11.57491171,52.02875982,R1A,R22,arable land,2022,restored,0,fresh,both,9,1.61,18.84,177.5,1.62,18.84,207.15,1.45,14.28,0.36,1.73,14.28,0.42,1.75592,17.28157,6.90E-04,1.67457,17.28157,0.00123
M_SMH_A1,M_SMH,centre,654,Central European mixed forests,227.3800049,11.59779124,51.33296162,R,R1A,NA,2023,negative,NA,dry,none,NA,1.23,16.05,171.72,1.66,16.05,185.32,1.63,16.69,0.42,2.15,16.69,0.32,1.44782,17.95173,0.00254,2.44066,17.95173,0.00126
M_SMH_A2,M_SMH,centre,654,Central European mixed forests,227.3800049,11.59779124,51.33296162,R,R1A,NA,2023,negative,NA,dry,none,NA,1.42,26.6,174.39,1.78,26.6,209.37,2,76.31,0.36,2.19,76.31,0.22,1.73031,26.92463,0.00196,2.28847,26.92463,7.60E-04
M_SMH_A3,M_SMH,centre,654,Central European mixed forests,227.3800049,11.59779124,51.33296162,R1A,R1A,NA,2023,negative,NA,dry,none,NA,1.28,18.84,169.41,1.76,18.84,185.59,1.84,25.2,0.36,2.14,25.2,0.26,1.23718,12.30547,0.00436,1.76852,12.30547,0.0028
M_SMH_A4,M_SMH,centre,654,Central European mixed forests,227.3800049,11.59779124,51.33296162,R,R1A,NA,2023,negative,NA,dry,none,NA,1.11,17.86,172.75,2.05,17.86,185.24,1.2,31.31,0.47,2.7,31.31,0.23,1.20234,22.62982,0.00311,2.92432,22.62982,4.10E-04
M_SSB_A1,M_SSB,centre,654,Central European mixed forests,182.1799927,11.72160941,51.21551542,R1A,R1A,NA,2022,positive,NA,dry,grazing,NA,1.92,74.42,197.62,2.14,74.42,196.84,3.01,24.53,0.24,2.21,24.53,0.28,1.24758,5.74037,0.00216,1.3775,5.74037,0.00243
M_SSB_A2,M_SSB,centre,654,Central European mixed forests,182.1799927,11.72160941,51.21551542,R1A,R1A,NA,2022,positive,NA,dry,grazing,NA,1.35,14.71,179.99,1.78,14.71,188.05,2.3,42.95,0.33,2.81,42.95,0.23,1.38461,11.71498,0.00239,1.91918,11.71498,0.00116
M_SSB_A3,M_SSB,centre,654,Central European mixed forests,182.1799927,11.72160941,51.21551542,R1A,R1A,NA,2022,positive,NA,dry,grazing,NA,1.54,14.39,188.14,1.72,14.39,170.53,2.44,18.22,0.27,2.2,18.22,0.25,1.29778,4.67495,0.00226,1.34129,4.67495,0.00225
M_SSB_A4,M_SSB,centre,654,Central European mixed forests,182.1799927,11.72160941,51.21551542,R16,R1A,NA,2022,positive,NA,dry,grazing,NA,1.52,9.41,186.18,1.73,9.41,178.51,2.63,18.22,0.33,2.33,18.22,0.23,1.23443,2.57615,0.00232,1.28169,2.57615,0.00275
M_SSL_A1,M_SSL,centre,654,Central European mixed forests,118.0299988,11.92439633,51.6336248,R,R,NA,2023,positive,NA,dry,none,NA,1.85,21.16,220.77,2.01,21.16,221.75,2.75,156.66,0.29,2.15,156.66,0.27,2.47755,26.84684,5.60E-04,2.03697,26.84684,4.70E-04
M_SSL_A2,M_SSL,centre,654,Central European mixed forests,118.0299988,11.92439633,51.6336248,R,R,NA,2023,positive,NA,dry,none,NA,2.19,20.64,226.04,2.04,20.64,232.12,2.2,8.97,0.26,1.9,8.97,0.24,2.28778,26.84684,3.30E-04,2.07998,26.84684,3.80E-04
