id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,start.rest,rest.meth,obs.year,site.type,hydrology,mngm.type,lui,c.n.B10,c.n,ph.value,clay.perc.B10,clay.perc.B30,silt.perc.B10,silt.perc.B30,sand.perc.B10,sand.perc.B30,clay.perc,silt.perc,sand.perc,rest.meth.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
M_WLE_A2,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,R,R,NA,NA,2022,negative,moist,mowing,2.404792484,22.97111417,18.77527671,7.49,2.5,4,5,30,92.5,66,3.25,17.5,79.25,negative,NA,1.31,5.89,253.89,1.73,5.89,228.22,1.16,8.36,0.65,1.71,8.36,0.46,1.50752,8.19959,0.00104,2.09868,8.19959,0.0011
M_WLE_A3,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,R,R,NA,NA,2022,negative,moist,mowing,2.404792484,22.97111417,18.77527671,7.49,2.5,4,5,30,92.5,66,3.25,17.5,79.25,negative,NA,1.34,5.89,254.13,1.49,5.89,230.58,1.17,9.07,0.64,1.59,9.07,0.5,1.57138,7.66957,9.90E-04,1.88049,7.66957,0.00165
M_WLE_A4,M_WLE,centre,654,Central European mixed forests,119.6500015,11.20737972,52.18579459,R,R,NA,NA,2022,negative,moist,mowing,2.404792484,22.97111417,18.77527671,7.49,2.5,4,5,30,92.5,66,3.25,17.5,79.25,negative,NA,1.27,5.89,256.16,1.5,5.89,232.4,1.14,13.04,0.66,1.64,13.04,0.52,1.44332,11.09726,9.40E-04,1.94491,11.09726,0.00116
M_WUG_A1,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,NA,mga,2022,restored,fresh,grazing,3.102673129,24.46194226,26.21090424,7.56,4,4,30,30,66,66,4,30,66,mga,NA,1.38,10.69,244.4,1.77,10.69,229.1,1.86,11.97,0.51,1.7,11.97,0.42,1.81268,13.97714,0.00195,1.82265,13.97714,0.00104
M_WUG_A2,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,NA,mga,2022,restored,fresh,grazing,3.102673129,24.46194226,26.21090424,7.56,4,4,30,30,66,66,4,30,66,mga,NA,1.52,11.86,237.13,1.8,11.86,234.13,1.95,21,0.5,1.75,21,0.45,1.99262,46.86298,0.00167,2.05866,46.86298,0.00104
M_WUG_A3,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,NA,mga,2022,restored,fresh,grazing,3.102673129,24.46194226,26.21090424,7.56,4,4,30,30,66,66,4,30,66,mga,NA,1.71,17.65,248.39,1.89,17.65,232.15,1.69,21,0.46,1.62,21,0.53,2.46034,16.47534,0.00119,1.96818,16.47534,0.00123
M_WUG_A4,M_WUG,centre,654,Central European mixed forests,51.81000137,11.91389537,51.85297179,R,R,NA,mga,2022,restored,fresh,grazing,3.102673129,24.46194226,26.21090424,7.56,4,4,30,30,66,66,4,30,66,mga,NA,1.57,18.85,245.01,1.84,18.85,229.88,2.34,21,0.36,1.72,21,0.56,2.15867,135.57765,0.00158,2.08695,135.57765,0.00156
M_WUM_A1,M_WUM,centre,654,Central European mixed forests,52.34000015,11.94306453,51.83665149,R,R,NA,mga,2022,restored,fresh,grazing,1.929053293,22.31578947,21.97949098,7.415,4,11,90,25,10,64,7.5,57.5,37,mga,NA,1.87,13.04,238.63,1.78,13.04,238.51,1.53,13.03,0.51,1.67,13.03,0.48,1.65307,18.78008,0.00105,1.89933,18.78008,0.00127
M_WUM_A2,M_WUM,centre,654,Central European mixed forests,52.34000015,11.94306453,51.83665149,R,R,NA,mga,2022,restored,fresh,grazing,1.929053293,22.31578947,21.97949098,7.415,4,11,90,25,10,64,7.5,57.5,37,mga,NA,1.77,8.87,209.99,1.76,8.87,235.2,1.33,27.33,0.57,1.54,27.33,0.6,1.63233,171.90849,0.00175,2.07292,171.90849,0.0017
M_WUM_A3,M_WUM,centre,654,Central European mixed forests,52.34000015,11.94306453,51.83665149,R,R,NA,mga,2022,restored,fresh,grazing,1.929053293,22.31578947,21.97949098,7.415,4,11,90,25,10,64,7.5,57.5,37,mga,NA,2.17,10.69,222.49,1.78,10.69,237.29,1.4,11.97,0.58,1.6,11.97,0.52,1.69159,132.45583,7.40E-04,2.37543,132.45583,0.00199
M_WUM_A4,M_WUM,centre,654,Central European mixed forests,52.34000015,11.94306453,51.83665149,R36,R,NA,mga,2022,restored,fresh,grazing,1.929053293,22.31578947,21.97949098,7.415,4,11,90,25,10,64,7.5,57.5,37,mga,NA,2.3,425.22,228.09,2.58,425.22,212.38,1.4,28.59,0.6,1.75,28.59,0.64,2.43036,20.93343,5.60E-04,2.1362,20.93343,9.60E-04
M_WUN_A1,M_WUN,centre,654,Central European mixed forests,51.93999863,11.91088705,51.85409945,V15,R,NA,NA,2022,negative,fresh,mowing,0.690265487,18.98734177,30.84198549,7.635,4,11,90,25,10,64,7.5,57.5,37,negative,NA,1.34,8.87,197.05,1.67,8.87,232.25,1.44,8.61,0.46,1.8,8.61,0.37,1.44199,10.23897,0.00335,1.90315,10.23897,0.00136
M_WUN_A2,M_WUN,centre,654,Central European mixed forests,51.93999863,11.91088705,51.85409945,V15,R,NA,NA,2022,negative,fresh,mowing,0.690265487,18.98734177,30.84198549,7.635,4,11,90,25,10,64,7.5,57.5,37,negative,NA,1.24,8.87,185.05,1.63,8.87,242.4,1.2,8.61,0.56,1.68,8.61,0.34,1.21603,10.35519,0.00221,2.07237,10.35519,8.70E-04
M_WUN_A3,M_WUN,centre,654,Central European mixed forests,51.93999863,11.91088705,51.85409945,V15,R,NA,NA,2022,negative,fresh,mowing,0.690265487,18.98734177,30.84198549,7.635,4,11,90,25,10,64,7.5,57.5,37,negative,NA,1.43,8.87,194.58,1.75,8.87,233.88,1.44,58.38,0.51,1.93,58.38,0.42,1.29481,10.35519,0.00254,2.06694,10.35519,8.70E-04
M_WUN_A4,M_WUN,centre,654,Central European mixed forests,51.93999863,11.91088705,51.85409945,R22,R,NA,NA,2022,negative,fresh,mowing,0.690265487,18.98734177,30.84198549,7.635,4,11,90,25,10,64,7.5,57.5,37,negative,NA,1.31,8.87,238.96,1.72,8.87,239.98,1.39,70.13,0.56,2.24,70.13,0.54,1.56529,10.35519,0.00134,1.91402,10.35519,8.50E-04
M_WUP_A1,M_WUP,centre,654,Central European mixed forests,52.24000168,11.93649437,51.84281827,R35,R35,NA,NA,2022,positive,fresh,grazing,2.202047874,15.25469169,15.31105191,6.98,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,1.79,18.85,241.27,1.9,18.85,220.53,1.59,58.38,0.71,1.78,58.38,0.57,1.85119,18.31288,8.10E-04,1.86708,18.31288,0.00107
M_WUP_A2,M_WUP,centre,654,Central European mixed forests,52.24000168,11.93649437,51.84281827,R35,R35,NA,NA,2022,positive,fresh,grazing,2.202047874,15.25469169,15.31105191,6.98,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,1.91,18.85,200.29,1.7,18.85,238.1,1.56,39.41,0.59,2.06,39.41,0.46,2.34944,14.93848,5.50E-04,1.89478,14.93848,8.10E-04
M_WUP_A3,M_WUP,centre,654,Central European mixed forests,52.24000168,11.93649437,51.84281827,R,R35,NA,NA,2022,positive,fresh,grazing,2.202047874,15.25469169,15.31105191,6.98,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,1.37,8.87,237.15,1.65,8.87,238.04,1.54,31.37,0.46,1.96,31.37,0.41,1.97414,55.2332,8.00E-04,2.04846,55.2332,0.00101
M_WUP_A4,M_WUP,centre,654,Central European mixed forests,52.24000168,11.93649437,51.84281827,V38,R35,NA,NA,2022,positive,fresh,grazing,2.202047874,15.25469169,15.31105191,6.98,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,2.15,18.85,169.37,1.98,18.85,220.46,1.84,226.62,0.67,2.36,226.62,0.5,2.60684,30.04245,3.40E-04,2.04211,30.04245,0.00114
M_WUR_A1,M_WUR,centre,654,Central European mixed forests,52.08000183,11.95411022,51.83463992,R,R,NA,NA,2022,positive,moist,mowing,0.690265487,17.8613396,18.27175507,7.35,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,1.47,20.2,209.82,1.69,20.2,224.58,1.47,130.65,0.63,1.66,130.65,0.55,1.92547,171.90849,0.00258,2.25706,171.90849,0.00178
M_WUR_A2,M_WUR,centre,654,Central European mixed forests,52.08000183,11.95411022,51.83463992,R35,R,NA,NA,2022,positive,moist,mowing,0.690265487,17.8613396,18.27175507,7.35,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,1.67,10.19,283.45,1.67,10.19,223.26,1.76,21,0.58,1.68,21,0.57,1.62375,9.47936,7.30E-04,1.87106,9.47936,0.00125
M_WUR_A3,M_WUR,centre,654,Central European mixed forests,52.08000183,11.95411022,51.83463992,R,R,NA,NA,2022,positive,moist,mowing,0.690265487,17.8613396,18.27175507,7.35,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,1.91,24.43,246.89,2.3,24.43,209.61,1.52,21,0.65,1.68,21,0.53,2.02052,16.81035,7.00E-04,2.09925,16.81035,7.80E-04
M_WUR_A4,M_WUR,centre,654,Central European mixed forests,52.08000183,11.95411022,51.83463992,Qb,R,NA,NA,2022,positive,moist,mowing,0.690265487,17.8613396,18.27175507,7.35,2.5,11,5,25,92.5,64,6.75,15,78.25,positive,NA,2.07,10.19,203.72,1.95,10.19,231.6,1.85,5.62,0.78,1.45,5.62,0.61,1.34082,12.69428,7.80E-04,1.82298,12.69428,7.90E-04
N_AFE_A1,N_AFE,north,664,European Atlantic mixed forests,54.68000031,10.60355741,52.57145886,R22,R22,1989,cus,2023,restored,fresh,both,0.854343033,17.44639962,20.7865892,4.73,4,21,30,35,66,44,12.5,32.5,55,cus,34,1.25,5.05,263.67,1.41,5.05,252.04,2.23,16.46,0.64,2.08,16.46,0.32,1.37323,40.46112,0.00205,2.04219,40.46112,9.20E-04
N_AFE_A2,N_AFE,north,664,European Atlantic mixed forests,54.68000031,10.60355741,52.57145886,R22,R22,1989,cus,2023,restored,fresh,both,0.854343033,17.44639962,20.7865892,4.73,4,21,30,35,66,44,12.5,32.5,55,cus,34,1.5,8.41,218.54,1.53,8.41,248.42,1.63,8.48,0.41,1.75,8.48,0.4,1.72997,40.46112,0.00134,2.03212,40.46112,0.00113
N_AFE_A3,N_AFE,north,664,European Atlantic mixed forests,54.68000031,10.60355741,52.57145886,R22,R22,1989,cus,2023,restored,fresh,both,0.854343033,17.44639962,20.7865892,4.73,4,21,30,35,66,44,12.5,32.5,55,cus,34,1.46,8.41,217.3,1.49,8.41,252.26,1.8,20.36,0.35,2.15,20.36,0.38,1.79844,87.15851,0.00119,1.93597,87.15851,8.70E-04
N_AFE_A4,N_AFE,north,664,European Atlantic mixed forests,54.68000031,10.60355741,52.57145886,R22,R22,1989,cus,2023,restored,fresh,both,0.854343033,17.44639962,20.7865892,4.73,4,21,30,35,66,44,12.5,32.5,55,cus,34,1.65,8.09,244.63,1.45,8.09,260.98,1.92,61.55,0.34,2.04,61.55,0.31,2.06345,65.21003,0.00121,1.95646,65.21003,8.60E-04
N_ALA_A1,N_ALA,north,664,European Atlantic mixed forests,18.13999939,11.63909778,52.99585029,R22,R22,2016,res,2022,restored,fresh,mowing,1.281045752,18.37696335,21.30712574,5.805,11,11,25,25,64,64,11,25,64,res,6,1.59,6.53,223.34,1.57,6.53,228.83,1.25,9.86,0.58,1.47,9.86,0.47,1.67629,32.40217,6.20E-04,1.7544,32.40217,0.00159
N_ALA_A2,N_ALA,north,664,European Atlantic mixed forests,18.13999939,11.63909778,52.99585029,R22,R22,2016,res,2022,restored,fresh,mowing,1.281045752,18.37696335,21.30712574,5.805,11,11,25,25,64,64,11,25,64,res,6,1.45,13.13,225.2,1.65,13.13,222.49,1.29,12.22,0.54,1.44,12.22,0.53,1.60581,175.40403,0.00126,2.01634,175.40403,0.00175
N_ALA_A3,N_ALA,north,664,European Atlantic mixed forests,18.13999939,11.63909778,52.99585029,R22,R22,2016,res,2022,restored,fresh,mowing,1.281045752,18.37696335,21.30712574,5.805,11,11,25,25,64,64,11,25,64,res,6,1.52,7.06,223.3,1.58,7.06,233.97,1.37,8.64,0.56,1.43,8.64,0.52,1.43628,11.37137,0.00103,1.65814,11.37137,0.00116
N_ALA_A4,N_ALA,north,664,European Atlantic mixed forests,18.13999939,11.63909778,52.99585029,R22,R22,2016,res,2022,restored,fresh,mowing,1.281045752,18.37696335,21.30712574,5.805,11,11,25,25,64,64,11,25,64,res,6,1.49,10.19,237.64,1.61,10.19,223.81,1.39,8.64,0.56,1.47,8.64,0.53,1.49157,175.40403,0.0011,2.17743,175.40403,0.002
N_ARE_A1,N_ARE,north,664,European Atlantic mixed forests,20.57999992,11.41380242,52.90835525,R22,R22,NA,res,2022,restored,fresh,mowing,0.640522876,51.41700405,37.67718211,4.945,4,11,30,25,66,64,7.5,27.5,65,res,NA,1.77,5.05,271.11,1.38,5.05,242.9,1.93,7.72,0.36,1.66,7.72,0.4,1.44913,103.20799,6.50E-04,2.11381,103.20799,0.00195
N_ARE_A2,N_ARE,north,664,European Atlantic mixed forests,20.57999992,11.41380242,52.90835525,R22,R22,NA,res,2022,restored,fresh,mowing,0.640522876,51.41700405,37.67718211,4.945,4,11,30,25,66,64,7.5,27.5,65,res,NA,1.54,24.43,294.04,1.55,24.43,233.37,1.36,8.25,0.57,1.79,8.25,0.38,1.56187,23.45099,6.70E-04,1.74275,23.45099,7.80E-04
N_ARE_A3,N_ARE,north,664,European Atlantic mixed forests,20.57999992,11.41380242,52.90835525,R22,R22,NA,res,2022,restored,fresh,mowing,0.640522876,51.41700405,37.67718211,4.945,4,11,30,25,66,64,7.5,27.5,65,res,NA,1.6,24.43,286.86,1.55,24.43,236.53,1.41,15.4,0.57,1.77,15.4,0.41,1.56248,18.48014,6.80E-04,1.71113,18.48014,0.00118
N_ARE_A4,N_ARE,north,664,European Atlantic mixed forests,20.57999992,11.41380242,52.90835525,R22,R22,NA,res,2022,restored,fresh,mowing,0.640522876,51.41700405,37.67718211,4.945,4,11,30,25,66,64,7.5,27.5,65,res,NA,1.38,5.05,259.38,1.32,5.05,252.47,1.81,8.25,0.41,1.76,8.25,0.38,1.44246,130.96926,7.60E-04,2.04322,130.96926,0.00137
N_BEB_A1,N_BEB,north,664,European Atlantic mixed forests,54.29000092,10.58705219,52.56455023,R22,R22,1993,cus,2022,restored,fresh,both,1.364567341,34.75609756,34.06172225,4.15,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,cus,29,1.79,4.73,285.54,1.69,4.73,271.78,1.48,3.88,0.52,1.46,3.88,0.53,2.39494,55.2332,0.00104,3.69246,55.2332,0.00103
N_BEB_A2,N_BEB,north,664,European Atlantic mixed forests,54.29000092,10.58705219,52.56455023,R22,R22,1993,cus,2022,restored,fresh,both,1.364567341,34.75609756,34.06172225,4.15,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,cus,29,1.94,13.65,244.87,2.29,13.65,238.62,1.42,3.95,0.46,1.47,3.95,0.53,2.77216,55.2332,0.0015,3.75852,55.2332,9.90E-04
N_BEB_A3,N_BEB,north,664,European Atlantic mixed forests,54.29000092,10.58705219,52.56455023,R22,R22,1993,cus,2022,restored,fresh,both,1.364567341,34.75609756,34.06172225,4.15,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,cus,29,1.8,5.25,289.71,1.79,5.25,253.81,1.41,7.77,0.55,1.6,7.77,0.37,2.14286,55.2332,8.50E-04,3.15243,55.2332,0.0011
N_BEB_A4,N_BEB,north,664,European Atlantic mixed forests,54.29000092,10.58705219,52.56455023,R22,R22,1993,cus,2022,restored,fresh,both,1.364567341,34.75609756,34.06172225,4.15,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,cus,29,1.69,5.05,295.56,1.56,5.05,238.45,1.41,6.63,0.57,1.67,6.63,0.41,2.08689,31.88467,8.50E-04,2.44171,31.88467,0.0021
N_BEN_A1,N_BEN,north,664,European Atlantic mixed forests,59.18000031,10.61579891,52.64595831,R,R22,NA,NA,2023,negative,fresh,mowing,0.640522876,12.72628573,13.36935348,4.625,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,negative,NA,1.3,5.05,228.44,1.45,5.05,255.73,1.38,8.23,0.41,2.02,8.23,0.36,1.78474,40.46112,0.00357,2.25894,40.46112,0.00107
N_BEN_A2,N_BEN,north,664,European Atlantic mixed forests,59.18000031,10.61579891,52.64595831,R,R22,NA,NA,2023,negative,fresh,mowing,0.640522876,12.72628573,13.36935348,4.625,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,negative,NA,1.32,5.05,243.8,1.4,5.05,252.55,1.49,8.23,0.5,1.97,8.23,0.34,1.49107,10.23897,0.00118,1.65597,10.23897,6.40E-04
N_BEN_A3,N_BEN,north,664,European Atlantic mixed forests,59.18000031,10.61579891,52.64595831,R,R22,NA,NA,2023,negative,fresh,mowing,0.640522876,12.72628573,13.36935348,4.625,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,negative,NA,1.28,5.05,226.41,1.51,5.05,256.91,1.37,7.77,0.4,1.98,7.77,0.33,1.76473,40.46112,0.00332,2.48073,40.46112,0.00109
N_BEN_A4,N_BEN,north,664,European Atlantic mixed forests,59.18000031,10.61579891,52.64595831,R22,R22,NA,NA,2023,negative,fresh,mowing,0.640522876,12.72628573,13.36935348,4.625,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,negative,NA,1.62,7.23,231.83,1.61,7.23,240.05,1.43,8.23,0.44,1.85,8.23,0.38,2.18128,40.46112,0.00248,2.17777,40.46112,0.00107
N_BIT_A1,N_BIT,north,664,European Atlantic mixed forests,29.85000038,9.712489826,54.06746828,R22,R22,2018,dih,2022,restored,fresh,grazing,0.408631797,32.36514523,26.00767549,4.44,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,4,1.55,5.25,274.67,1.6,5.25,244.74,1.22,7.7,0.48,1.59,7.7,0.39,1.64334,55.2332,3.40E-04,2.08151,55.2332,8.80E-04
N_BIT_A2,N_BIT,north,664,European Atlantic mixed forests,29.85000038,9.712489826,54.06746828,R22,R22,2018,dih,2022,restored,fresh,grazing,0.408631797,32.36514523,26.00767549,4.44,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,4,1.55,5.25,209.17,1.49,5.25,249.84,1.39,14.75,0.33,1.69,14.75,0.36,1.47734,55.2332,0.00106,1.97275,55.2332,8.80E-04
N_BIT_A3,N_BIT,north,664,European Atlantic mixed forests,29.85000038,9.712489826,54.06746828,R22,R22,2018,dih,2022,restored,fresh,grazing,0.408631797,32.36514523,26.00767549,4.44,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,4,2.04,5.81,237.33,1.62,5.81,243.76,1.5,14.75,0.37,1.65,14.75,0.37,1.88836,55.2332,7.00E-04,1.91766,55.2332,7.90E-04
N_BIT_A4,N_BIT,north,664,European Atlantic mixed forests,29.85000038,9.712489826,54.06746828,R22,R22,2018,dih,2022,restored,fresh,grazing,0.408631797,32.36514523,26.00767549,4.44,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,4,1.82,5.47,265.14,1.61,5.47,236.75,1.4,3.41,0.46,1.31,3.41,0.47,1.88985,55.2332,4.50E-04,2.17377,55.2332,0.00111
N_BLE_A1,N_BLE,north,664,European Atlantic mixed forests,8.430000305,10.74598821,53.33188724,R22,R22,NA,NA,2023,positive,fresh,mowing,1.281045752,91.65852069,127.3567914,5.175,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,positive,NA,2.04,25.4,247.17,1.88,25.4,226.89,1.36,12.22,0.49,1.53,12.22,0.42,1.7091,13.97714,2.20E-04,1.78374,13.97714,6.10E-04
N_BLE_A2,N_BLE,north,664,European Atlantic mixed forests,8.430000305,10.74598821,53.33188724,R21,R22,NA,NA,2023,positive,fresh,mowing,1.281045752,91.65852069,127.3567914,5.175,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,positive,NA,1.94,24.55,282.83,1.85,24.55,233,1.33,12.39,0.38,1.51,12.39,0.43,1.84093,178.78523,4.70E-04,2.14503,178.78523,8.70E-04
N_BLE_A3,N_BLE,north,664,European Atlantic mixed forests,8.430000305,10.74598821,53.33188724,R22,R22,NA,NA,2023,positive,fresh,mowing,1.281045752,91.65852069,127.3567914,5.175,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,positive,NA,1.54,13.85,244.79,1.6,13.85,242.82,1.34,12.22,0.49,1.49,12.22,0.44,1.83906,178.78523,8.60E-04,2.23373,178.78523,0.00106
N_BLE_A4,N_BLE,north,664,European Atlantic mixed forests,8.430000305,10.74598821,53.33188724,R22,R22,NA,NA,2023,positive,fresh,mowing,1.281045752,91.65852069,127.3567914,5.175,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,positive,NA,2.05,13.65,248.75,1.67,13.65,236.01,1.2,12.22,0.44,1.58,12.22,0.41,2.41594,178.78523,4.90E-04,2.17306,178.78523,0.00102
N_BLU_A1,N_BLU,north,664,European Atlantic mixed forests,17.78000069,11.15186993,52.90365006,R,R,1994,cus,2022,restored,fresh,mowing,0.640522876,23.97260274,21.36130137,5.165,11,11,25,25,64,64,11,25,64,cus,28,1.22,75.15,278.41,2.32,75.15,218.26,1.49,16.46,0.98,1.74,16.46,0.4,1.38771,11.6193,0.00193,1.90732,11.6193,0.00103
N_BLU_A2,N_BLU,north,664,European Atlantic mixed forests,17.78000069,11.15186993,52.90365006,R,R,1994,cus,2022,restored,fresh,mowing,0.640522876,23.97260274,21.36130137,5.165,11,11,25,25,64,64,11,25,64,cus,28,1.44,45.94,209.77,1.85,45.94,237.45,1.32,16.46,0.54,1.69,16.46,0.39,1.20407,24.47638,8.90E-04,1.99595,24.47638,7.60E-04
N_BLU_A3,N_BLU,north,664,European Atlantic mixed forests,17.78000069,11.15186993,52.90365006,R,R,1994,cus,2022,restored,fresh,mowing,0.640522876,23.97260274,21.36130137,5.165,11,11,25,25,64,64,11,25,64,cus,28,1.22,17.59,200.72,1.74,17.59,256.08,1.12,16.46,0.49,1.84,16.46,0.36,1.26862,24.47638,6.60E-04,2.12047,24.47638,8.00E-04
N_BLU_A4,N_BLU,north,664,European Atlantic mixed forests,17.78000069,11.15186993,52.90365006,R,R,1994,cus,2022,restored,fresh,mowing,0.640522876,23.97260274,21.36130137,5.165,11,11,25,25,64,64,11,25,64,cus,28,1.62,17.59,239.74,1.73,17.59,250.66,1.47,16.46,0.49,1.7,16.46,0.39,1.61476,85.23249,7.30E-04,2.05186,85.23249,9.10E-04
N_BRD_A1,N_BRD,north,664,European Atlantic mixed forests,16.42000008,11.4258011,53.05071543,R22,R22,2019,dih,2022,restored,fresh,both,0.81214823,24.33628319,17.73335898,4.11,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,3,1.99,8.48,277.41,1.67,8.48,235.26,1.23,19.35,0.62,1.76,19.35,0.47,1.42814,207.1112,5.00E-04,1.85604,207.1112,8.70E-04
N_BRD_A2,N_BRD,north,664,European Atlantic mixed forests,16.42000008,11.4258011,53.05071543,R,R22,2019,dih,2022,restored,fresh,both,0.81214823,24.33628319,17.73335898,4.11,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,3,1.78,7.29,296.81,1.57,7.29,228.71,1.1,20.68,0.68,1.6,20.68,0.48,1.32855,14.84157,4.50E-04,1.77099,14.84157,6.10E-04
N_BRD_A3,N_BRD,north,664,European Atlantic mixed forests,16.42000008,11.4258011,53.05071543,R22,R22,2019,dih,2022,restored,fresh,both,0.81214823,24.33628319,17.73335898,4.11,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,3,1.81,8.48,283.22,1.64,8.48,226.17,1.21,10.54,0.61,1.62,10.54,0.43,1.4639,15.61655,5.50E-04,1.83542,15.61655,5.70E-04
N_BRD_A4,N_BRD,north,664,European Atlantic mixed forests,16.42000008,11.4258011,53.05071543,R,R22,2019,dih,2022,restored,fresh,both,0.81214823,24.33628319,17.73335898,4.11,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,dih,3,1.49,6.46,282.01,1.52,6.46,251.46,1.43,6.97,0.54,1.55,6.97,0.36,1.46397,14.84157,5.90E-04,1.70028,14.84157,8.20E-04
N_BRE_A1,N_BRE,north,664,European Atlantic mixed forests,21.70999908,10.66332693,53.60182733,R21,R,2018,res,2022,restored,dry,mowing,0.640522876,163.1355932,91.87258616,4.595,4,11,30,25,66,64,7.5,27.5,65,res,4,1.76,9.72,235.69,1.62,9.72,213.26,1.81,9.99,0.3,1.68,9.99,0.38,1.67968,16.95236,8.30E-04,1.63957,16.95236,7.60E-04
N_BRE_A2,N_BRE,north,664,European Atlantic mixed forests,21.70999908,10.66332693,53.60182733,R22,R,2018,res,2022,restored,dry,mowing,0.640522876,163.1355932,91.87258616,4.595,4,11,30,25,66,64,7.5,27.5,65,res,4,1.83,9.72,236.89,1.64,9.72,217.38,1.47,14.26,0.41,1.59,14.26,0.43,2.00464,15.86142,8.30E-04,1.61539,15.86142,8.70E-04
N_BRE_A3,N_BRE,north,664,European Atlantic mixed forests,21.70999908,10.66332693,53.60182733,R,R,2018,res,2022,restored,dry,mowing,0.640522876,163.1355932,91.87258616,4.595,4,11,30,25,66,64,7.5,27.5,65,res,4,1.98,11.19,202.3,1.75,11.19,224.53,1.7,15.4,0.29,1.66,15.4,0.41,2.00154,19.37937,0.00169,1.78016,19.37937,6.80E-04
N_BRE_A4,N_BRE,north,664,European Atlantic mixed forests,21.70999908,10.66332693,53.60182733,R,R,2018,res,2022,restored,dry,mowing,0.640522876,163.1355932,91.87258616,4.595,4,11,30,25,66,64,7.5,27.5,65,res,4,1.7,11.19,190.69,1.74,11.19,218.7,1.82,9.99,0.34,1.69,9.99,0.36,1.88974,67.48353,0.00169,1.94101,67.48353,7.20E-04
N_BRO_A1,N_BRO,north,664,European Atlantic mixed forests,21.72999954,10.66569268,53.46791394,R,R1P,2015,dih,2023,restored,dry,grazing,0.884059176,82.97994269,69.2724157,4.535,11,11,25,25,64,64,11,25,64,dih,8,2.01,13.07,222.91,1.76,13.07,233,2.45,25.88,0.22,1.87,25.88,0.26,1.77607,50.51649,3.20E-04,2.12817,50.51649,5.40E-04
N_BRO_A2,N_BRO,north,664,European Atlantic mixed forests,21.72999954,10.66569268,53.46791394,R,R1P,2015,dih,2023,restored,dry,grazing,0.884059176,82.97994269,69.2724157,4.535,11,11,25,25,64,64,11,25,64,dih,8,1.48,13.07,207.25,1.71,13.07,237.94,2.78,25.88,0.11,1.88,25.88,0.3,1.33904,37.79529,2.60E-04,2.02993,37.79529,5.40E-04
N_BRO_A3,N_BRO,north,664,European Atlantic mixed forests,21.72999954,10.66569268,53.46791394,R1P,R1P,2015,dih,2023,restored,dry,grazing,0.884059176,82.97994269,69.2724157,4.535,11,11,25,25,64,64,11,25,64,dih,8,1.52,13.07,214.39,1.78,13.07,231.74,2.3,25.88,0.14,1.95,25.88,0.28,1.57425,39.113,2.70E-04,2.0619,39.113,4.70E-04
